"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MGMT",0.000130429370722169,0.614754137532272,0.428,0.287,1
"A2M",0.000130692089651326,0.612565210540086,0.583,0.466,1
"TMCO4",0.00013288209168063,0.592653089017653,0.271,0.138,1
"RAVER2",0.000133211177384106,0.397314037013407,0.101,0.011,1
"UNC5B",0.000133850761989406,0.598940546277166,0.211,0.086,1
"RASSF5",0.000134370838718354,-0.666246441075507,0.101,0.213,1
"SERPINH1",0.000135922235789877,-0.59787040882673,0.03,0.103,1
"LINC00486",0.00013683025864648,0.890673123293552,0.525,0.454,1
"PDIA4",0.000137040845300273,-0.286798919711135,0.073,0.178,1
"EXT1",0.000138002496639001,-0.657639890134125,0.232,0.368,1
"NVL",0.000139044371081481,0.585379049105149,0.355,0.218,1
"DUSP16",0.000139116194305567,-0.255412128475263,0.151,0.287,1
"ETS2",0.000140294953090188,-0.430571808424726,0.209,0.362,1
"CANX",0.000142723282817645,-0.488534551715039,0.29,0.437,1
"COMMD10",0.00014703131640358,-0.623569038954022,0.617,0.695,1
"TOPBP1",0.000147854499953306,0.586629070574006,0.299,0.161,1
"ZEB1",0.000149077941433449,-0.513769027412439,0.329,0.483,1
"AP003086.2",0.000149837475675402,0.493156890204452,0.181,0.063,1
"NUS1",0.00015281636976805,-0.349634131015059,0.129,0.253,1
"ZBTB25",0.000153105417672453,-0.335785177497808,0.095,0.207,1
"UBL3",0.000153197867905453,-0.386632115161107,0.303,0.471,1
"PAG1",0.000155136241607332,-0.596969438190562,0.677,0.776,1
"ACSL1",0.000155422595595711,-0.575279114376908,0.28,0.437,1
"HLA-DPB1",0.000155620369867979,-0.591219813478035,0.095,0.201,1
"MCM5",0.000158266415750509,0.59516848769314,0.176,0.063,1
"LYST",0.000158727417442215,-0.485046927644276,0.512,0.661,1
"PAXX",0.000159657787572675,0.364515675121493,0.123,0.023,1
"IRAK3",0.000161853944655227,-0.593926755424822,0.318,0.454,1
"SIMC1",0.000162353172443042,0.519426521388335,0.366,0.224,1
"RALGPS2",0.000163728989588194,-0.558338147611538,0.234,0.379,1
"PDIA3",0.000166556662718952,-0.425543967629784,0.275,0.431,1
"SKA2",0.000167820400784354,0.514571474690997,0.204,0.08,1
"BCO2",0.000168064125734261,-0.295023500427488,0.049,0.138,1
"BTBD19",0.000171830101483869,0.458373158297856,0.12,0.023,1
"ARPP19",0.000173936817223857,-0.444640505034279,0.095,0.201,1
"AC092535.3",0.000174161700157791,-0.298444241611395,0.043,0.126,1
"DUSP1",0.000174813547239438,-0.672137263718737,0.075,0.172,1
"XRCC3",0.000177870292748894,0.438592442218502,0.127,0.029,1
"HLCS",0.000179759662778509,0.550037942542489,0.355,0.207,1
"CLCN5",0.000181614746544712,-0.527273036156982,0.17,0.299,1
"KANSL3",0.000182446988125189,0.592644925178127,0.232,0.109,1
"FAM149A",0.000183663295222528,-0.902687305815935,0.387,0.529,1
"LY96",0.00018645791066305,-0.538986014738206,0.318,0.454,1
"KIF2A",0.000189931415743403,0.493992665678322,0.439,0.293,1
"UBE2B",0.000193226084128175,-0.39727859105587,0.17,0.31,1
"TMOD1",0.000193875135884315,-0.391669748211886,0.041,0.121,1
"CCNL2",0.00019496987004387,0.559417415608647,0.277,0.144,1
"CD83",0.00020171684300653,-1.64270971921561,0.178,0.287,1
"ANKLE2",0.000202725974036248,0.541458525739552,0.338,0.201,1
"ANKS1A",0.000202999610941475,-0.37883624613927,0.643,0.753,1
"KCNQ3",0.000208904732990171,0.453387635345067,0.824,0.879,1
"CENPO",0.00021237476627431,0.396553943824956,0.11,0.017,1
"KCNJ2",0.000212940929400978,-0.294842291540291,0.052,0.138,1
"CEP85",0.000214449290817241,0.496178616410939,0.196,0.08,1
"CCDC50",0.000214524061816711,-0.509843502698019,0.228,0.368,1
"HSP90AB1",0.000215770345943176,-0.570930985352727,0.245,0.408,1
"SLC25A24",0.000215884040164348,0.51072334463061,0.237,0.109,1
"BMP2K",0.000216490980197365,-0.466607561293464,0.744,0.822,1
"FGFR1OP2",0.000217522742211019,-0.29122189898236,0.151,0.287,1
"PDIA6",0.000223098284103023,-0.457658432702075,0.161,0.287,1
"CUEDC1",0.000229309297748663,0.445045114401987,0.391,0.241,1
"DTX2",0.000230036437797444,0.496075475372289,0.447,0.31,1
"TNFAIP8",0.000230995095731925,0.664272192985611,0.426,0.276,1
"NAP1L4",0.00023551829407141,0.501001717396511,0.426,0.276,1
"VPS13C",0.0002423734883688,-0.368251174855458,0.684,0.776,1
"CDCP1",0.000246219841607771,0.474393268380318,0.153,0.046,1
"GOLGA4",0.00024719119864156,-0.546523140745692,0.69,0.799,1
"PSD3",0.000247582930158929,0.585133455377815,0.486,0.339,1
"CEP44",0.000247750042696809,-0.31726053765168,0.071,0.167,1
"UTY",0.000250944754006049,-0.407282768559043,0.488,0.621,1
"TYK2",0.000251752841815801,0.549275027639707,0.295,0.167,1
"TRAF3IP3",0.000252786522968794,0.484560586731086,0.258,0.126,1
"PARP15",0.000256221987597628,0.380885902042785,0.118,0.023,1
"CDKAL1",0.00026233650306865,-0.368993263816765,0.598,0.707,1
"SAMD12",0.000263899133638429,-0.571280075681018,0.249,0.379,1
"TPRG1",0.000269492612343847,1.02443766492292,0.275,0.149,1
"ZNF91",0.000269697949816332,-0.512641660836726,0.23,0.374,1
"CLEC2D",0.000270006510701932,0.594792224467561,0.286,0.155,1
"RIN2",0.000270019841113221,-1.17688693219347,0.391,0.5,1
"PIAS1",0.000270797812421669,-0.443234090375254,0.617,0.718,1
"TTTY14",0.000274035778456874,-0.653466583701987,0.34,0.471,1
"SFXN1",0.000277368608919586,0.495670213468057,0.249,0.121,1
"CSE1L",0.000279302472082902,0.47486856993662,0.271,0.138,1
"VAC14",0.00028089546448538,0.57450417142843,0.303,0.178,1
"CAMK2G",0.000282475203841801,0.514654776812289,0.282,0.149,1
"ZNF90",0.000284486937023122,0.454981509975865,0.202,0.086,1
"PER3",0.000284967238997792,-0.569190301044396,0.116,0.224,1
"ZFAND6",0.000286093773192315,-0.339451663710573,0.338,0.494,1
"AKAP17A",0.000286378247577866,0.445610277844409,0.151,0.046,1
"NFYC",0.000286998724837565,0.634558858220843,0.303,0.178,1
"TBC1D9",0.00028703918395054,-0.34560368357872,0.265,0.414,1
"SF3A2",0.000290178929609084,0.344407811089102,0.135,0.034,1
"HTRA1",0.000292510212461592,0.437860805564719,0.389,0.224,1
"CKAP5",0.000293203863501477,0.552184209749618,0.366,0.23,1
"CWC15",0.00029429080357473,-0.273922985107002,0.039,0.115,1
"TMSB4X",0.000294767341390565,0.492904142812315,0.529,0.408,1
"BCOR",0.00029775134877824,0.536915438883941,0.434,0.293,1
"PLXNC1",0.000299331681081166,0.53785180112777,0.181,0.069,1
"EEPD1",0.000301802389178932,0.285780548844206,0.363,0.213,1
"RELB",0.000302128623130102,-0.437948157792397,0.123,0.236,1
"DCAF6",0.00030266879936266,-0.551582695332045,0.424,0.54,1
"DIDO1",0.00030741109369111,0.581320239015058,0.37,0.247,1
"ELP6",0.000310396894861505,0.392059021715821,0.131,0.034,1
"NUP160",0.000310634669167696,0.426849648546992,0.37,0.224,1
"EPB41L3",0.000311891423366029,-0.401511864293873,0.505,0.638,1
"AC096711.2",0.000314769915984012,-0.298533960152224,0.11,0.23,1
"SRSF11",0.000318100598441392,0.516381367783446,0.535,0.414,1
"MEMO1",0.000320332039272249,-0.25925016052419,0.032,0.103,1
"EMID1",0.000323444047807908,-0.466510822635972,0.062,0.149,1
"WASHC4",0.000331431847513105,-0.381138780342268,0.391,0.534,1
"SLC15A3",0.000332645668902839,-0.38572008117138,0.084,0.184,1
"GOLPH3",0.000333611134489845,-0.455759294741738,0.254,0.391,1
"BST2",0.000333963716005173,-0.29580435810329,0.067,0.161,1
"XXYLT1",0.000338369024962197,0.458643310333662,0.258,0.126,1
"DIAPH1",0.000341295653595603,0.485611966392669,0.267,0.138,1
"STK39",0.000342131179277573,0.652464261646275,0.131,0.034,1
"NR3C1",0.000342209152927404,-0.488502326304978,0.432,0.552,1
"ATRNL1",0.000346320604526698,-0.522949555294037,0.129,0.247,1
"NAIP",0.000347095259877789,-0.41777016382641,0.705,0.764,1
"PMS2",0.000354344299481109,0.387219858751783,0.174,0.063,1
"NUP107",0.000355353137857598,0.592101590140376,0.245,0.126,1
"ZNF267",0.000355364436544162,-0.627073812201191,0.168,0.287,1
"PTPN23",0.000356561290215478,0.351858085160836,0.112,0.023,1
"RALY",0.000357051513759654,0.454317479292828,0.419,0.276,1
"SERPINB6",0.000359404083743622,-0.486519291535453,0.314,0.448,1
"LPP",0.000359567950608698,-0.308306408025884,0.865,0.897,1
"SMC1A",0.000366134307371428,0.574461112958845,0.258,0.138,1
"KRBOX4",0.000366165011303606,-0.318997803572401,0.071,0.167,1
"LMNB1",0.000367849698649411,0.679752032679356,0.284,0.161,1
"PATJ",0.000368257556827862,0.552252145944759,0.262,0.138,1
"AC008050.1",0.000369424698375179,-0.737482524142395,0.131,0.241,1
"LMNB2",0.000372639358786168,0.435247534036404,0.129,0.034,1
"CEP55",0.000374876492793035,0.475011631942304,0.11,0.023,1
"HSP90B1",0.000377584022744242,-0.507951583211694,0.342,0.46,1
"ROCK1",0.000380689696542272,-0.401635110213355,0.555,0.684,1
"P2RX7",0.000381998598752838,-0.445803582935058,0.361,0.506,1
"FOXK1",0.000387113271607969,0.488487249724501,0.417,0.282,1
"ALPK1",0.000390415304057568,-0.519902531038273,0.467,0.586,1
"SORBS1",0.0003927611620514,-0.290716710848844,0.056,0.144,1
"TNFSF13B",0.00039321725973049,-0.373028137409477,0.125,0.241,1
"WDR89",0.000396539263279084,-0.281482786864651,0.054,0.138,1
"RAB11FIP2",0.000399641609094279,-0.442867316383617,0.151,0.27,1
"UBALD2",0.000401799423404443,0.333387137408776,0.112,0.023,1
"MAGT1",0.00040585055933544,-0.60185390800856,0.2,0.328,1
"CCM2",0.000405928977723617,0.414812012939368,0.499,0.351,1
"UBXN2B",0.000407212633670152,-0.380898473025031,0.161,0.282,1
"DEK",0.000407511443216567,0.517089249607689,0.396,0.259,1
"ACTN4",0.000415124553764646,0.386704198431913,0.31,0.178,1
"DUSP10",0.000416774115609651,-0.30341984415624,0.037,0.109,1
"CALCOCO2",0.000418340277566098,-0.364070436673886,0.105,0.213,1
"SENP6",0.000419161927121229,-0.395959808091071,0.544,0.672,1
"GAL3ST4",0.000419547472808198,0.47874949148383,0.215,0.098,1
"AKR1A1",0.000420219503915727,0.477035698650348,0.297,0.167,1
"TTC28",0.000423365999517467,-0.508111599943848,0.363,0.506,1
"PTPN7",0.000427959967301708,0.443637451605714,0.112,0.023,1
"WNT2B",0.000428867556950839,-0.504510278468371,0.135,0.253,1
"IL1RAPL1",0.00043200507693994,0.621400424586748,0.346,0.207,1
"LRRK1",0.000435825342964907,0.414258420304844,0.66,0.58,1
"KLHL6",0.000446331022267919,-0.792199249792182,0.153,0.264,1
"TAPT1",0.000449273414082644,-0.27564571555424,0.2,0.345,1
"GSN",0.000449988354060317,0.483372213505521,0.553,0.431,1
"NRIP1",0.000452454358273603,-0.455301516049324,0.402,0.534,1
"FKBP15",0.000452637157844137,0.572392235765976,0.486,0.379,1
"BCR",0.000452910883620842,0.418610045662056,0.189,0.075,1
"USP36",0.00045777039341581,-1.41635328509331,0.258,0.368,1
"GLIPR2",0.000458672780758865,0.445301631967231,0.153,0.052,1
"DNAJA3",0.000458795804667014,0.485051418337206,0.133,0.04,1
"SLC6A6",0.00046116000444875,0.518715116673899,0.252,0.132,1
"CNPY3",0.000465093501087377,0.433560917422265,0.2,0.086,1
"BIRC2",0.000475804663416052,-0.271952700164188,0.144,0.27,1
"GAB3",0.00047844679514428,-0.455450700125188,0.305,0.437,1
"VMP1",0.000478614983545409,0.435605372026768,0.611,0.477,1
"TMEM63B",0.000481031192774174,-0.39346597700997,0.088,0.184,1
"CD226",0.000482466181077577,0.627130507644334,0.318,0.195,1
"INTS10",0.000484746361272651,-0.405206973408876,0.28,0.42,1
"ARL15",0.00049134685185065,-0.45001314989959,0.548,0.661,1
"AP3M2",0.000493980854746628,0.384288414889608,0.127,0.034,1
"GAS2L3",0.000500534261969177,0.318928290682013,0.12,0.029,1
"WDR5",0.000503840244870734,0.412838480651325,0.133,0.04,1
"ILF3",0.0005089849684103,0.466224804165497,0.353,0.218,1
"AP1B1",0.000509393339436205,0.420528445645521,0.581,0.483,1
"GALNT1",0.00050959859268148,-0.544279410817579,0.333,0.454,1
"ZFP36L2",0.000511118977531849,0.822301762375848,0.404,0.299,1
"SLC15A2",0.000516043010544252,-0.456694189336816,0.174,0.293,1
"ACOT7",0.000518295802358524,0.507856768614396,0.142,0.046,1
"TONSL",0.000521535322596515,0.428853030092005,0.135,0.04,1
"AMBRA1",0.000522963926466767,0.488073177974497,0.46,0.328,1
"DOPEY2",0.000524459734670955,0.576954394229572,0.409,0.287,1
"SPG7",0.000528144119903932,0.485936115809447,0.411,0.276,1
"PHRF1",0.000531852301110524,0.507785176373489,0.237,0.121,1
"RNPEP",0.000542975193774977,0.350087362124625,0.185,0.075,1
"ZNF292",0.000543735695780825,-0.491818347043702,0.542,0.632,1
"CASP8AP2",0.00055154821475191,0.582068278025184,0.348,0.23,1
"NEDD4L",0.000557881739063637,-0.407780334519922,0.48,0.603,1
"HLA-DQB1",0.000560396792590644,-0.354373562925975,0.039,0.109,1
"PRR5L",0.000566178739291763,0.442145494505891,0.11,0.023,1
"KIF22",0.000566709595851935,0.375486637452388,0.118,0.029,1
"TTF2",0.000578014082158716,0.50950349662325,0.265,0.144,1
"POLA1",0.000579716270318809,0.799004043189944,0.372,0.264,1
"NDUFAF2",0.000584101457638056,-0.509991639552793,0.166,0.282,1
"AC074327.1",0.000587980022651001,-0.84925908310002,0.729,0.695,1
"KIAA2026",0.000593597243089638,-0.490340256323737,0.419,0.552,1
"CCDC57",0.000601154804987758,0.599935455422969,0.312,0.195,1
"TDP1",0.000601809027150447,0.444437121235609,0.168,0.063,1
"DTWD1",0.000602551903867901,-0.273831354948704,0.09,0.19,1
"SLF1",0.000602893005787975,0.350036810207764,0.194,0.08,1
"GUSB",0.000605340922122776,0.506676833494129,0.211,0.098,1
"GMNN",0.000617095566568871,0.392631096811383,0.116,0.029,1
"MYCBP2",0.00062415928475185,-0.284319612612916,0.789,0.902,1
"AP002495.2",0.000628164295690451,0.489735184482984,0.217,0.103,1
"SCNM1",0.000632071940901721,-0.265248438088771,0.077,0.172,1
"ARHGAP27",0.000632204245159642,0.477901394658413,0.303,0.172,1
"PGM5",0.000633107172918799,-0.353982595068085,0.269,0.414,1
"NLN",0.000634280445427983,0.429534575514716,0.224,0.103,1
"CCP110",0.000638396114851999,0.433113263422815,0.191,0.08,1
"LINC01605",0.000643537157254628,0.501195249633143,0.176,0.069,1
"SIN3A",0.000646291547659615,0.576255582845966,0.275,0.161,1
"ALDH1A2",0.000648603429183038,0.445354318190251,0.108,0.023,1
"UGCG",0.000653096195505672,-0.593637042786832,0.308,0.425,1
"ORAI2",0.000653587219934528,0.397323198822486,0.153,0.052,1
"STX7",0.000656574109390732,-0.489041622042423,0.415,0.552,1
"ELMO1",0.000665740662811289,-0.28395185331277,0.884,0.937,1
"TGFB1",0.000666647502245223,0.565345614888116,0.465,0.356,1
"CDK10",0.000677122865937144,0.365573378345476,0.226,0.109,1
"GLCE",0.000678977715598374,-0.711760271154059,0.183,0.287,1
"RABL6",0.000683208525500437,0.449583034001605,0.286,0.161,1
"MMP24OS",0.000686150806280209,-0.43049094087049,0.14,0.253,1
"ZBTB48",0.00068691029148557,0.343835806525858,0.116,0.029,1
"PDE4DIP",0.000688052353474961,-0.42737025845098,0.318,0.46,1
"NCOA1",0.000692070822100299,-0.392680418523975,0.531,0.649,1
"CASP2",0.000692960188419417,0.435192646460807,0.129,0.04,1
"NUP210",0.000694697776172332,0.581703155690735,0.28,0.161,1
"JDP2",0.000698642238388885,-0.31909495695858,0.196,0.322,1
"TRG-AS1",0.000702130276423655,0.514000780234334,0.151,0.052,1
"TMOD2",0.000703384148905973,-0.367764873036381,0.088,0.184,1
"ACYP1",0.000705787931635907,0.39371683888252,0.114,0.029,1
"RALGAPA2",0.000708888170944342,-0.5456792641115,0.413,0.523,1
"SH3YL1",0.000710742070995292,-0.29271755016524,0.105,0.213,1
"NEK10",0.000720798794488916,-0.352503977414881,0.084,0.178,1
"MAP3K8",0.000722138095379223,-0.339366990502471,0.376,0.517,1
"ASAH1",0.000742184164738124,-0.397721264542337,0.217,0.345,1
"ALMS1",0.000744248978284501,0.41033608189535,0.325,0.19,1
"C1orf159",0.000744637527565626,0.467656925932162,0.187,0.08,1
"ZRANB1",0.000745256963260814,-0.576382821137416,0.2,0.316,1
"ZSWIM6",0.000746024964510564,-0.442391687214625,0.822,0.897,1
"NFKB1",0.000747482619709057,-0.592049232770213,0.394,0.517,1
"EDIL3",0.000749345853654322,0.505641749351027,0.157,0.057,1
"SPCS3",0.000753056285686119,-0.392284565433627,0.127,0.236,1
"PFKL",0.000756393894577072,0.443136929311553,0.206,0.098,1
"TRAPPC9",0.00076825730017389,0.374775032645214,0.759,0.69,1
"ADARB1",0.000770324939507687,0.493120841581948,0.191,0.08,1
"ULK4",0.000774635182390479,0.450305276132746,0.43,0.299,1
"CWF19L2",0.000776587575820205,-0.436477215809795,0.267,0.397,1
"CCDC102B",0.000780611638260234,-0.305691000234483,0.049,0.126,1
"ARID5B",0.000781559944862936,0.492153138651055,0.458,0.31,1
"ALG1",0.000792966322439468,-0.271436923165029,0.049,0.126,1
"IKZF2",0.000796237116108804,-0.504207642367261,0.151,0.259,1
"RBKS",0.000799145541071145,-0.401423511473534,0.043,0.115,1
"SLC27A1",0.000799426283050255,0.53244971173521,0.222,0.109,1
"MRPS6",0.000802793268302623,-0.482435486538414,0.105,0.201,1
"OFD1",0.000804261094035458,-0.456015550566807,0.209,0.333,1
"SLC30A10",0.000807594053266682,-0.339517405370705,0.14,0.259,1
"EAF2",0.000813845182010661,-0.571172666877606,0.187,0.305,1
"TPR",0.000815311696659853,0.505522190405776,0.424,0.299,1
"NDC1",0.000816881797507517,0.472583822309701,0.23,0.115,1
"MCM4",0.000825588329040144,0.311577472460411,0.105,0.023,1
"ST8SIA4",0.000827072215328772,-0.494106852440308,0.374,0.506,1
"KIAA0100",0.000827380906356589,0.542806358772902,0.355,0.241,1
"MIA3",0.000830365151072849,-0.428756404199082,0.183,0.299,1
"FOSB",0.000838999620670313,-0.564801198561223,0.037,0.103,1
"CDC73",0.00084023597945762,-0.350455368849593,0.284,0.414,1
"RACGAP1",0.000845257568281051,0.516057587242745,0.153,0.057,1
"HUWE1",0.00084624072770997,0.3382228601875,0.471,0.322,1
"FGFR1OP",0.000849667985347519,0.347601763505564,0.228,0.109,1
"PRPSAP1",0.000849669336040066,0.578350086025745,0.292,0.178,1
"STAG1",0.000851081080754503,0.355727251108046,0.815,0.77,1
"ZNF736",0.000856057774932288,-0.274929547586495,0.123,0.236,1
"MTPN",0.000866819250177473,-0.38346386271284,0.118,0.224,1
"NOP56",0.00086958985165617,0.407795712653668,0.226,0.109,1
"KDM7A",0.000870329129057349,-0.419614847896262,0.166,0.282,1
"SNX9",0.00087893020197389,-0.494074571133373,0.376,0.506,1
"RPS6KA4",0.000886616745524382,0.482768457059058,0.219,0.109,1
"NUP50",0.000889174956710669,0.409540979394073,0.209,0.098,1
"PANK3",0.000890352359217087,-0.250877967290905,0.101,0.207,1
"NUP188",0.000899756221802028,0.475139994328271,0.172,0.075,1
"TTYH3",0.000903716953445316,-0.728972118044407,0.209,0.322,1
"AZIN1",0.000903792350241454,-0.329930919346356,0.148,0.264,1
"EBI3",0.000912195508539761,-0.392041932706154,0.08,0.167,1
"TRIM66",0.000924889477019215,0.438881103670822,0.26,0.144,1
"MERTK",0.000924992102003146,0.687426974679869,0.686,0.667,1
"STX8",0.000926825495381266,0.358727516504169,0.576,0.437,1
"NBPF12",0.000926893201592116,0.452526983198089,0.204,0.098,1
"CAPG",0.000927290046786947,0.354040696342174,0.142,0.046,1
"SF3A3",0.000930911720398109,0.399479586869322,0.176,0.075,1
"UHMK1",0.000931962130159969,-0.332834770279819,0.101,0.201,1
"TNFRSF1A",0.000949977078004536,-0.305334652330162,0.232,0.374,1
"KDM5B",0.000962410568738969,-0.257595404933795,0.069,0.155,1
"ZNF280D",0.000963444371351544,-0.28143543793616,0.142,0.259,1
"TPCN1",0.000964387761974571,0.562150580765622,0.404,0.282,1
"AAGAB",0.000970334666852711,0.44228229923705,0.215,0.109,1
"LDHA",0.000974995102417998,0.433586634300188,0.166,0.069,1
"EIPR1",0.000992256583943496,0.445055065595668,0.357,0.23,1
"TTLL5",0.00101526431683998,0.480024800249499,0.363,0.224,1
"APBB1IP",0.00101810915631365,0.343861219967071,0.92,0.828,1
"SHOC2",0.00103761953114754,-0.307508330135236,0.267,0.397,1
"B3GNTL1",0.00104024776306574,0.378383922218305,0.163,0.063,1
"CCDC88B",0.00105229009297987,-0.299062142911496,0.224,0.356,1
"FIG4",0.00105695263655109,-0.357647025994679,0.226,0.351,1
"TMSB10",0.00105749267171879,0.582832398687515,0.157,0.063,1
"AC012368.1",0.00105840367742959,-0.363129060267486,0.084,0.172,1
"CENPJ",0.0010637226307182,0.409939976647297,0.2,0.092,1
"EML6",0.00109132832825926,-0.348700168105226,0.045,0.115,1
"EPB41L5",0.00109979851142474,-0.413182827993023,0.108,0.207,1
"STARD13",0.00110079181583006,-0.712247404353338,0.28,0.385,1
"SSBP3",0.00111646800489759,0.457630548596333,0.277,0.155,1
"SVIL",0.00113020762704386,0.312801002611014,0.112,0.029,1
"FAM182B",0.00113217420192366,-0.33880865036775,0.056,0.132,1
"TBC1D12",0.00113447252382281,-0.397485437353822,0.34,0.471,1
"MTRNR2L8",0.00116482271751094,-0.51774139499561,0.159,0.276,1
"TPM1",0.00116850514316651,-0.262257571489878,0.125,0.236,1
"KCNAB2",0.00117079446068273,0.393920349694105,0.151,0.057,1
"AGAP4",0.00117357618181546,0.309852380532483,0.187,0.08,1
"ZNF780B",0.00118058966483524,-0.416723896817301,0.299,0.431,1
"STX2",0.00119057808593086,0.456336550836225,0.153,0.063,1
"KPNA5",0.0012036725629106,-0.345607621458237,0.116,0.218,1
"PGBD5",0.00120967722464065,0.378467198615642,0.11,0.029,1
"TENT4A",0.00121331878204672,0.430657616774244,0.288,0.178,1
"PRMT9",0.00121986602041371,-0.669124209928451,0.127,0.224,1
"TBC1D4",0.00122162338925356,-0.828824828208524,0.387,0.5,1
"CYFIP1",0.00122426844875153,0.286975743045121,0.826,0.885,1
"WWOX",0.00122787453269379,0.347524286826248,0.789,0.667,1
"TMED3",0.00122893291338201,-0.355867126296149,0.084,0.172,1
"APPL2",0.00123137685511304,-0.470645661975384,0.428,0.546,1
"RNF13",0.00123902133078435,-0.527078634217241,0.351,0.466,1
"WDR11",0.00124090243818811,0.486183530615147,0.327,0.213,1
"HNRNPU",0.00124526335414816,-0.444432004756505,0.503,0.615,1
"FEZ2",0.00124993728389245,-0.350486247620921,0.269,0.402,1
"RNF149",0.0012697186948548,-0.386992065273339,0.527,0.632,1
"SSH1",0.00127280686162557,0.462589277509738,0.624,0.54,1
"NPLOC4",0.00127406702810084,0.459030907944008,0.359,0.241,1
"PLAG1",0.00128423602150858,-0.277243410637985,0.14,0.253,1
"POLDIP3",0.00128888378809276,0.30028785661893,0.118,0.034,1
"ARHGAP1",0.00133443621114754,0.458991025256479,0.213,0.109,1
"EXOSC9",0.00133509273580816,0.323616812087577,0.108,0.029,1
"TMEM65",0.00136109791809221,-0.328417263697053,0.219,0.345,1
"ZFAND3",0.00136501822025315,-0.252521410624351,0.8,0.868,1
"GAREM1",0.00136572408998491,-0.465684734799093,0.372,0.483,1
"CIRBP",0.00137982774765545,0.508093490510422,0.331,0.213,1
"PLXNB2",0.00138317563537278,0.33895756321221,0.23,0.115,1
"ZNF621",0.0013883730814277,-0.300617365851354,0.092,0.184,1
"UNC93B1",0.00139553978261845,0.350700949076678,0.241,0.132,1
"AC098850.3",0.00140649101215547,-0.422601715931531,0.28,0.397,1
"FOXP2",0.00140998988932873,-0.519466395520226,0.535,0.638,1
"ACAP2",0.00143407339198781,-0.357834625430005,0.626,0.764,1
"GARNL3",0.00143822934589012,-0.496871675749222,0.23,0.345,1
"UBTF",0.00144031142135659,0.318114377242368,0.178,0.075,1
"CRY2",0.00144141490107156,-0.329990006718476,0.054,0.126,1
"CBX1",0.0014432408673174,0.440206848178791,0.142,0.052,1
"DIRC2",0.00144577702610836,-0.654905863293292,0.116,0.213,1
"EPHA1-AS1",0.00146127300782421,0.265956954453169,0.101,0.023,1
"TFEC",0.001465928685422,-0.538258904884264,0.327,0.443,1
"BNIP3L",0.00147198883893153,-0.469531036092106,0.151,0.264,1
"CSF3R",0.00147805966132696,-0.365444771421557,0.305,0.443,1
"ANKRD36B",0.00149250563915784,0.322067999946313,0.2,0.092,1
"GPAT4",0.00149264013565921,0.428596897422639,0.17,0.075,1
"CYTIP",0.00150543259355348,0.550259121474981,0.148,0.057,1
"MORC4",0.00150632166978421,-0.263557756367897,0.054,0.126,1
"SLC25A17",0.00151096951373274,0.389135134741561,0.172,0.075,1
"PAPOLA",0.00151316980171362,-0.339090270114145,0.308,0.454,1
"ATP11C",0.00151583462568817,-0.370031073625904,0.312,0.431,1
"ARFGAP1",0.00152256129533965,0.305700185415993,0.174,0.075,1
"PPM1G",0.00152271381266515,0.460015730792771,0.215,0.109,1
"LINC00513",0.0015281475379699,0.349561766912507,0.116,0.034,1
"PRIM1",0.00153327578301331,0.529351979659211,0.159,0.069,1
"PILRA",0.00154139575583983,-0.432840156679149,0.157,0.264,1
"SDHAF3",0.00154153493660966,-0.275086622132016,0.056,0.132,1
"RGS16",0.00154467826359623,0.614815549113224,0.163,0.069,1
"CD44",0.00154807203119683,0.670436170245637,0.151,0.057,1
"DZIP1L",0.00155284676321851,0.325580665773235,0.118,0.034,1
"RAB40B",0.00159386516718605,0.417508213977307,0.114,0.034,1
"FOXO3",0.00159775533817228,-0.530060607827617,0.34,0.448,1
"RFC1",0.00160725003597336,0.446077378765206,0.284,0.172,1
"GBF1",0.00161792824940941,0.450633687214346,0.492,0.379,1
"EFCAB13",0.00165820762963382,-0.325247174496121,0.174,0.287,1
"TRAF5",0.00166342394741123,0.335003666339445,0.116,0.034,1
"CD93",0.00166534693618611,-0.29949312963405,0.054,0.126,1
"DGKH",0.0016841568959451,0.405652153515564,0.133,0.046,1
"STPG2",0.00169037944513895,-0.466004127255053,0.131,0.23,1
"SMAD7",0.0017202175603935,0.397853764655133,0.17,0.075,1
"CSNK1G3",0.00173397567439054,-0.310733937179598,0.146,0.253,1
"POLH",0.0017642093796019,0.447556944843294,0.191,0.092,1
"ATIC",0.00177458968675861,0.389502495223451,0.161,0.069,1
"PHF14",0.00178787480403795,-0.333561080275502,0.342,0.477,1
"ANAPC7",0.00180411408933521,0.388436339030345,0.217,0.115,1
"INO80",0.0018166741354661,0.403625044109953,0.391,0.264,1
"TTF1",0.00181791033914566,0.365819782342399,0.189,0.086,1
"LENG8",0.00181898090867953,0.437219252693808,0.32,0.201,1
"FERMT3",0.00183176870571854,0.465045920187192,0.232,0.126,1
"SIPA1L3",0.00183181651441632,0.363653895777604,0.587,0.489,1
"KPNB1",0.00184145405251407,0.470692738909674,0.467,0.374,1
"ADAM9",0.00186704450303865,-0.396108816101791,0.361,0.494,1
"NAF1",0.00187050899482587,-0.367242775384902,0.071,0.149,1
"SRRT",0.00187061286788616,0.290349914353897,0.168,0.069,1
"APAF1",0.00187981553491877,-0.450532304004395,0.243,0.362,1
"EVL",0.00189276625353672,0.356886009633164,0.647,0.563,1
