"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ASCC3",2.61347596822027e-11,-0.392262492902971,0.509,0.732,6.79399212698542e-07
"COL27A1",2.8205889702683e-11,0.467494937879526,0.26,0.099,7.33240308710948e-07
"LINC00599",2.85960696954109e-11,0.701075198124117,0.686,0.586,7.43383427801903e-07
"AC087164.1",2.96862247594614e-11,0.481608864916446,0.192,0.053,7.71723098846957e-07
"LINC02240",3.09397862972948e-11,0.608435628255,0.213,0.066,8.04310684584476e-07
"H2AFV",3.42914806418894e-11,-0.34279937897211,0.162,0.385,8.91441330766556e-07
"GLS",3.47428049159953e-11,-0.304696767524292,0.778,0.879,9.03173956596213e-07
"HNRNPLL",3.5260768596856e-11,-0.30532752872239,0.317,0.551,9.16638940443867e-07
"AC084816.1",4.20225070962624e-11,-0.473729138509027,0.147,0.344,1.09241709447444e-06
"FUT9",4.27665964529041e-11,-0.452519634463693,0.674,0.87,1.11176044138969e-06
"RFX3",4.46020026414167e-11,-0.373707320984545,0.608,0.811,1.15947366066627e-06
"ERCC1",4.85800485500405e-11,0.733239572294484,0.467,0.319,1.26288694210685e-06
"CDK6",4.90665036762424e-11,-0.317347735775702,0.246,0.463,1.2755328295676e-06
"PIP5K1A",4.93916734883309e-11,0.642591429191563,0.701,0.621,1.28398594400265e-06
"GPI",5.13875239475319e-11,0.588676895251644,0.677,0.57,1.33587007254004e-06
"LHFPL3",5.23312110166576e-11,1.03777994610692,0.527,0.325,1.36040216158903e-06
"CTNNA3",5.57198916272703e-11,0.926630190833853,0.536,0.391,1.44849430274252e-06
"PRKN",5.72429098732791e-11,-0.415132536525755,0.802,0.877,1.48808668506576e-06
"UMAD1",5.76638548655014e-11,-0.393157835552092,0.467,0.698,1.49902957108358e-06
"AATK",5.82238641617642e-11,0.693230736704257,0.614,0.492,1.51358757274922e-06
"ZMIZ1",5.83186800205927e-11,0.67856820485157,0.557,0.436,1.51605240581533e-06
"MT-CO1",6.13316590318657e-11,-0.607512514378267,0.88,0.998,1.59437780819238e-06
"COLGALT2",6.17752573829518e-11,-0.341516917365992,0.207,0.411,1.60590959092721e-06
"ZNF519",6.25652261823049e-11,-0.298353379734111,0.263,0.498,1.6264456198352e-06
"AL035530.2",6.36921487924678e-11,-0.297135325954937,0.293,0.516,1.65574110000899e-06
"MAP1B",6.42631903287308e-11,-0.370975608645119,0.892,0.965,1.67058589578569e-06
"C5AR1",6.45365344979014e-11,0.46879398449164,0.344,0.169,1.67769175080744e-06
"SGSM3",6.62906640871831e-11,0.432031348333639,0.263,0.105,1.72329210361041e-06
"DCC",6.72004149453909e-11,-0.784192516099483,0.533,0.698,1.74694198692038e-06
"LRRFIP1",6.87816381469248e-11,0.676712787149095,0.79,0.753,1.78804746526746e-06
"KIAA1549L",6.98905061122328e-11,-0.396526152043766,0.683,0.821,1.8168735968936e-06
"TDRD7",7.03198033291814e-11,-0.250682356880939,0.126,0.327,1.8280336073454e-06
"NRCAM",7.03434430756726e-11,-0.322821212603187,0.889,0.953,1.82864814619518e-06
"CAMTA1",7.0357982017961e-11,0.493377349238232,0.919,0.918,1.82902610053891e-06
"GALNT17",7.23466835760119e-11,0.609605907265124,0.931,0.901,1.88072438624201e-06
"FAR1",7.48712089375801e-11,-0.371853647438812,0.47,0.681,1.94635194754133e-06
"TRPC1",8.02038922669523e-11,-0.371176364322937,0.536,0.749,2.08498038337169e-06
"BAZ2B",8.03388249604968e-11,-0.454406466020949,0.635,0.825,2.08848809367308e-06
"LINC00894",8.07380699654823e-11,-0.369346442345863,0.392,0.626,2.09886686682268e-06
"DIRC3",8.1238455580209e-11,-0.522680934612289,0.401,0.599,2.11187489126311e-06
"PRRC2C",8.22254924398406e-11,-0.520974477268891,0.728,0.897,2.1375339014661e-06
"GRID1",8.26194207364813e-11,0.61524957830972,0.907,0.883,2.14777446146557e-06
"ETV1",8.58059805128881e-11,-0.308951512856258,0.081,0.265,2.23061226941304e-06
"GTDC1",8.60911393731562e-11,-0.373709920663066,0.632,0.827,2.23802525914457e-06
"AC008591.1",9.5924878689607e-11,-0.460667158877093,0.189,0.389,2.49366314641502e-06
"PCP4L1",9.77213015483667e-11,0.545259605389452,0.228,0.08,2.54036295505134e-06
"LINC01902",9.80847269451495e-11,-0.530287286555959,0.183,0.375,2.54981056166611e-06
"NT5DC1",9.8164502355609e-11,-0.347256081168491,0.266,0.486,2.55188440323641e-06
"ATP2B1",9.926071510979e-11,-0.350236614632863,0.79,0.877,2.5803815499941e-06
"ZBTB41",9.97632435946557e-11,-0.267033283523938,0.219,0.436,2.59344528048667e-06
"AL591501.1",1.04772813110205e-10,-0.472263579153888,0.228,0.43,2.72367404961288e-06
"SYT12",1.07119845836379e-10,0.752864345089377,0.566,0.432,2.7846875123625e-06
"CMIP",1.10476383358685e-10,0.563299224594852,0.838,0.811,2.87194406179238e-06
"TMEM161B-AS1",1.12291163679106e-10,-0.454882002632152,0.713,0.864,2.91912109100203e-06
"UBASH3B",1.19504235541945e-10,0.735319802506254,0.395,0.22,3.10663210714839e-06
"CHL1",1.19560996550856e-10,-0.439890686384897,0.563,0.751,3.10810766633607e-06
"LRRK2",1.22274940693059e-10,-0.324442482080668,0.299,0.527,3.17865935825675e-06
"TESPA1",1.23280130258694e-10,-0.40476185187829,0.099,0.278,3.20479026620501e-06
"ARHGEF28",1.27105444989723e-10,-0.30444046274278,0.207,0.444,3.30423314795284e-06
"RSRC1",1.31425935049435e-10,-0.425536595130241,0.386,0.621,3.41654860754512e-06
"AL357153.2",1.3563971323356e-10,-0.316533221259091,0.392,0.625,3.52608998521961e-06
"TSEN15",1.35864265802829e-10,-0.252428274414236,0.183,0.397,3.53192745381035e-06
"PIK3CA",1.36021892415332e-10,-0.33987131612926,0.437,0.66,3.53602511522898e-06
"ARL15",1.36490640342929e-10,-0.419631543481432,0.626,0.807,3.54821068635478e-06
"TMEM150C",1.38657991578178e-10,-0.290684854813778,0.21,0.422,3.6045531490663e-06
"SLC26A4",1.41746635115957e-10,-0.299524423783458,0.192,0.409,3.68484552647441e-06
"KIFC2",1.45572443409842e-10,0.61531493489283,0.617,0.504,3.78430123888226e-06
"AL669831.5",1.4960492958555e-10,-0.27765889441353,0.383,0.607,3.88912974950596e-06
"NRXN2",1.53749048057521e-10,0.654575587709114,0.641,0.531,3.99686025330331e-06
"PXYLP1",1.70211384706794e-10,0.500755888823489,0.608,0.467,4.42481515683781e-06
"NPEPPS",1.75629604480389e-10,0.50016668845091,0.769,0.71,4.56566719807219e-06
"RAP1GAP2",1.77317999869231e-10,0.667544552933074,0.826,0.823,4.60955872460053e-06
"FOXN3",1.82229847744496e-10,0.555055351504021,0.751,0.695,4.73724712196592e-06
"SLC4A3",1.90318632096802e-10,0.343402978674349,0.281,0.121,4.94752315998846e-06
"ME3",1.95215304035514e-10,-0.377337858330595,0.551,0.753,5.07481704370722e-06
"RASAL1",2.02473320286548e-10,0.711794635125013,0.428,0.29,5.2634964341691e-06
"RPL37A",2.03508881795689e-10,-0.309298103835936,0.278,0.494,5.29041689116072e-06
"COL24A1",2.07916216277485e-10,-0.63535646066464,0.147,0.34,5.4049899583495e-06
"TMEM132D",2.11606155554439e-10,0.627169861971452,0.901,0.848,5.50091361979319e-06
"SHPRH",2.12829240692588e-10,-0.37983411332334,0.542,0.763,5.53270894104451e-06
"SIK3",2.17846614554987e-10,0.446976628579208,0.901,0.866,5.66314059197144e-06
"RXFP1",2.20571768209139e-10,-0.414912714831331,0.356,0.568,5.73398368636478e-06
"AKAP9",2.27821763198809e-10,-0.376302180103784,0.71,0.883,5.92245455611623e-06
"EPS8L2",2.29236223646178e-10,0.57783450056046,0.225,0.084,5.95922486990605e-06
"PRKG1",2.33131620440032e-10,-0.701793646699827,0.557,0.73,6.06048960495907e-06
"SLC6A15",2.3864801262576e-10,-0.340955294613968,0.29,0.518,6.20389373621925e-06
"POU6F2",2.41765836986608e-10,-0.637655530602988,0.452,0.669,6.28494469830387e-06
"TTYH3",2.42476695308994e-10,0.572424419422553,0.5,0.342,6.3034241712526e-06
"MIR222HG",2.58254279586413e-10,-0.282509934696756,0.219,0.436,6.7135782521284e-06
"PKN2-AS1",2.60343676606734e-10,-0.579355774797855,0.228,0.426,6.76789421706865e-06
"RPS6KC1",2.65561640972013e-10,-0.420594873451716,0.68,0.811,6.90354041870846e-06
"ANKRD34C-AS1",2.87000630707027e-10,-0.385212637089512,0.434,0.656,7.46086839585987e-06
"PHIP",2.88361919434447e-10,-0.411662687459935,0.575,0.761,7.49625645761787e-06
"XKR6",2.93414363729581e-10,0.42282513116901,0.928,0.924,7.62759979951419e-06
"ZZEF1",2.99865696167034e-10,0.469504999642214,0.605,0.486,7.79530863755821e-06
"LINC01184",3.06284791179272e-10,-0.364450814026307,0.44,0.646,7.96217943149634e-06
"VPS41",3.12468947022342e-10,-0.293482419217234,0.479,0.696,8.12294274679281e-06
"ARHGAP21",3.18977409285154e-10,-0.486906935711028,0.793,0.911,8.29213673177686e-06
"MUM1L1",3.24426131256058e-10,-0.289133147042861,0.066,0.23,8.43378170813249e-06
"PHC3",3.25017377161519e-10,-0.316506380432483,0.545,0.763,8.44915173669084e-06
"KCNC3",3.38745523986532e-10,0.442184984587762,0.368,0.198,8.8060286415539e-06
"RAB3C",3.44854271338515e-10,-0.358126938269114,0.407,0.64,8.96483163771604e-06
"SGSM1",3.48407846132867e-10,0.624606942813005,0.835,0.77,9.05721036807001e-06
"AL807752.6",3.50087784982427e-10,0.273496466543838,0.222,0.078,9.10088205840318e-06
"LMBRD1",3.55937301164685e-10,-0.374831084269102,0.449,0.661,9.25294608107714e-06
"GPR63",3.58329337485489e-10,-0.262365450881125,0.177,0.379,9.31512945727276e-06
"ABCC3",3.58710778202957e-10,0.598317915540727,0.254,0.105,9.32504539016408e-06
"CCDC57",3.62169775706068e-10,0.658987711188036,0.722,0.632,9.41496548925495e-06
"SV2B",3.75184507846557e-10,-0.357768724901115,0.617,0.782,9.75329646597911e-06
"ZNF138",3.80808804948749e-10,-0.29044624898949,0.281,0.496,9.89950569344769e-06
"PAK5",3.81356937899025e-10,-0.435664176916778,0.611,0.792,9.91375495762306e-06
"SIDT1",4.00989285938312e-10,-0.391955081682564,0.272,0.481,1.04241174772524e-05
"NSMF",4.18627452090319e-10,0.676173445012572,0.476,0.319,1.08826392445399e-05
"AC005162.3",4.19679698941174e-10,-0.307097876954006,0.063,0.218,1.09099934536748e-05
"MRPS30-DT",4.29764237221507e-10,-0.346054350401386,0.338,0.551,1.11721511108103e-05
"ARHGAP5",4.58572056005247e-10,-0.365735828822313,0.41,0.623,1.19210391679124e-05
"MIR9-3HG",4.63767848487162e-10,0.546771640336115,0.59,0.469,1.20561089892723e-05
"MAP2K6",4.78627997255339e-10,-0.272623868080611,0.108,0.292,1.24424134166498e-05
"AC020704.1",5.05173526090393e-10,-0.297544975557123,0.099,0.28,1.31324909842459e-05
"FRMD4A",5.13101665824978e-10,-0.326366959349903,0.946,0.992,1.33385909047861e-05
"GPD2",5.2506197790249e-10,-0.253796590520784,0.165,0.364,1.36495111775531e-05
"BBX",5.26860380410608e-10,-0.379582994300674,0.332,0.554,1.36962624491542e-05
"CCDC88A",5.50013279874952e-10,-0.382217482231612,0.895,0.953,1.42981452236293e-05
"FRY",5.54776055275749e-10,-0.378034605529324,0.611,0.807,1.44219583329484e-05
"GATAD2B",5.55399485822939e-10,0.648149321530106,0.749,0.732,1.44381650334531e-05
"PARP8",5.5746197905905e-10,-0.374957240228654,0.533,0.714,1.44917816076191e-05
"CLSTN1",5.65069377182532e-10,0.540171246393328,0.76,0.732,1.46895435292371e-05
"NTRK3",5.78294499917034e-10,0.487842543363511,0.814,0.848,1.50333438198432e-05
"FLG-AS1",5.92709180362581e-10,-0.406568319708486,0.219,0.426,1.54080678527056e-05
"AAK1",5.94234468814743e-10,0.446997102298254,0.889,0.856,1.54477192513081e-05
"RAP2A",6.00159523345697e-10,-0.27613987395512,0.225,0.424,1.56017469688947e-05
"PHF3",6.03270426803252e-10,-0.38256894626764,0.545,0.765,1.56826180151773e-05
"GSG1L",6.04994624014298e-10,0.586442959679481,0.485,0.307,1.57274402458757e-05
"KCNQ2",6.25405239687747e-10,0.839227425012006,0.71,0.733,1.62580346109227e-05
"HIVEP1",6.3266464178854e-10,-0.354991519717296,0.464,0.663,1.64467500279349e-05
"LINC02254",6.77262251294489e-10,-0.356679440418326,0.174,0.374,1.76061094846515e-05
"LINC01202",6.80342783036081e-10,-0.474133576435169,0.135,0.315,1.7686190987806e-05
"CEP112",6.91242684675099e-10,-0.448805786717952,0.488,0.685,1.79695448308139e-05
"PPP1R9A",7.04210128634479e-10,-0.403886534118165,0.602,0.809,1.83066465039819e-05
"SLC2A3",7.65215862574826e-10,0.774864645710281,0.386,0.23,1.98925515634952e-05
"EPM2AIP1",7.91496475511253e-10,-0.290681141696489,0.234,0.455,2.05757423773905e-05
"CLVS1",8.05806679132101e-10,-0.333649841322056,0.452,0.658,2.09477504307181e-05
"LINC00513",8.07631214739154e-10,0.277270674084015,0.254,0.111,2.0995181058359e-05
"GARNL3",8.31448441118867e-10,-0.436228082292056,0.578,0.739,2.16143336753261e-05
"DIP2B",8.50476230657387e-10,0.556343893198546,0.799,0.767,2.21089800921694e-05
"CWC27",8.63480263021005e-10,-0.313060480501081,0.38,0.605,2.24470329174941e-05
"CFAP44",8.74928613831846e-10,-0.300328699920093,0.266,0.482,2.27446442451727e-05
"CA10",8.93804484920653e-10,-0.508723560067355,0.416,0.636,2.32353413899973e-05
"TCAIM",9.00746702702658e-10,-0.252280970351622,0.302,0.553,2.34158112834583e-05
"GRM7",9.09064430376183e-10,-0.625515388704041,0.62,0.8,2.36320389320593e-05
"NETO1",9.23788850630374e-10,-0.52777550036154,0.5,0.679,2.40148149609872e-05
"BRINP3",9.76003081176381e-10,-0.627753182096798,0.548,0.7,2.53721760982612e-05
"EPN2",9.79607816259798e-10,0.535371514965716,0.689,0.632,2.54658847914897e-05
"ATCAY",1.07941958584363e-09,0.591986933029211,0.713,0.652,2.80605915535911e-05
"NDFIP2",1.10701177594286e-09,-0.391309265046092,0.515,0.718,2.87778781274107e-05
"VRK1",1.14846426557408e-09,-0.259228916263073,0.192,0.393,2.98554770478638e-05
"PTPRR",1.21659954641117e-09,-0.393016519533476,0.503,0.693,3.16267218085047e-05
"LINC01378",1.25671304648971e-09,-0.709135178563634,0.183,0.37,3.26695123565464e-05
"ATG4C",1.28872566894828e-09,-0.321459504446883,0.249,0.451,3.35017124899795e-05
"FIGN",1.29633185046267e-09,-0.445387566878933,0.102,0.265,3.36994427846276e-05
"DLG1",1.30408517449332e-09,-0.3801842014934,0.707,0.864,3.39009981961284e-05
"ORAI2",1.33495231218233e-09,0.443519599510419,0.383,0.228,3.47034203074919e-05
"ZNF831",1.33811041898772e-09,-0.281471874871401,0.171,0.368,3.47855184520048e-05
"HYDIN",1.3730900097494e-09,-0.407710602310372,0.635,0.823,3.56948478934454e-05
"AC007388.1",1.38123856089731e-09,-0.316772915441073,0.602,0.794,3.59066776290864e-05
"FBXL5",1.39723553829916e-09,-0.314584951249442,0.422,0.646,3.63225350536249e-05
"RAB40C",1.44080957125475e-09,0.978434804859781,0.605,0.574,3.74552856143385e-05
"PRKAR1B",1.44796451911717e-09,0.677188846406702,0.728,0.689,3.76412856389701e-05
"DNAJC6",1.45006470873193e-09,-0.386357640278156,0.665,0.805,3.76958821681953e-05
"RGS17",1.46223566429831e-09,-0.262585106227858,0.183,0.381,3.80122783290988e-05
"ADAMTS9-AS2",1.49883524465832e-09,0.478024035014639,0.338,0.158,3.89637210201376e-05
"CBFA2T2",1.52781836757037e-09,0.531031406510679,0.746,0.698,3.97171662833593e-05
"TMEM106B",1.65240149080707e-09,-0.323819554488282,0.29,0.496,4.29558291550206e-05
"ARHGEF17",1.6557002560217e-09,0.353274411915171,0.383,0.224,4.30415838555401e-05
"JPH1",1.69813700908683e-09,-0.375711602366021,0.368,0.595,4.41447696882213e-05
"KIRREL3",1.70227654749821e-09,-0.585346345471925,0.308,0.5,4.42523811287635e-05
"GRID2IP",1.71503666082105e-09,0.316203352613306,0.228,0.084,4.45840930347039e-05
"FAM172A",1.74541568945597e-09,-0.360637618042962,0.668,0.84,4.53738262630974e-05
"HIVEP2",1.75333169931483e-09,-0.317397737653154,0.71,0.846,4.55796108553884e-05
"SRRM1",1.76952305748484e-09,-0.355674815451883,0.467,0.679,4.60005214023759e-05
"RAB37",1.80096413369424e-09,-0.325119155599403,0.177,0.372,4.68178636195155e-05
"KIAA1468",1.820514426891e-09,-0.341257975568276,0.47,0.671,4.73260930414585e-05
"VPS53",1.82190580800286e-09,0.513956037390428,0.811,0.755,4.73622633848424e-05
"IL1RAPL1",1.85484074783405e-09,-0.396310347699903,0.898,0.961,4.82184400806939e-05
"NR2F1",1.86790299365906e-09,-0.386067440498667,0.216,0.412,4.8558006223161e-05
"CACNA1G",1.87745754918569e-09,0.488988815590822,0.359,0.204,4.88063864486312e-05
"TBC1D22A",1.89252073237345e-09,0.519327880093647,0.698,0.63,4.91979689587803e-05
"CHIC1",1.9558021014743e-09,-0.288849561731325,0.38,0.607,5.0843031429926e-05
"DSCAM",1.95951337411672e-09,-0.423694576545111,0.74,0.881,5.09395096735383e-05
"VMP1",1.96073483443638e-09,0.62263466315098,0.647,0.539,5.09712627560081e-05
"SLC13A3",2.09314152981969e-09,-0.251275313598179,0.359,0.574,5.44133072091927e-05
"CMSS1",2.19574848567873e-09,-0.414319547118737,0.578,0.77,5.70806776337044e-05
"NEK11",2.20689922370248e-09,-0.395940458194323,0.374,0.591,5.73705522193698e-05
"TMEM196",2.25537257873361e-09,-0.4626766311898,0.278,0.471,5.86306655567588e-05
"NKAIN3",2.26113841607253e-09,-0.420707054659505,0.189,0.389,5.87805542642215e-05
"CACNG3",2.26566462695408e-09,-0.366681962048599,0.623,0.798,5.88982176422983e-05
"KDM6B",2.36094672275895e-09,0.431492564319715,0.278,0.134,6.13751710048418e-05
"PITPNC1",2.36247333777888e-09,0.785732770691073,0.602,0.453,6.14148568888999e-05
"CAPS2",2.37256286734528e-09,-0.345104624831466,0.308,0.512,6.16771442995079e-05
"PHF21B",2.3987339322537e-09,0.470277623416297,0.18,0.056,6.23574873028672e-05
"LINC01197",2.43252644128706e-09,-0.305306506168461,0.042,0.179,6.32359573676983e-05
"CDC73",2.43631477922285e-09,-0.346379941678619,0.365,0.578,6.33344390006772e-05
"TCF25",2.48702364530396e-09,0.496476540648892,0.826,0.78,6.46526666833218e-05
"GPR162",2.58951240031817e-09,0.342597400093276,0.296,0.142,6.7316964358671e-05
"PCDH17",2.6492911696418e-09,-0.355184919679536,0.186,0.377,6.88709732460082e-05
"KBTBD12",2.70384191075154e-09,-0.264799193228526,0.162,0.346,7.02890743118969e-05
"OPCML",2.75005202264035e-09,-0.385848983773119,0.922,0.988,7.14903523805586e-05
"DCAF6",2.82696756298157e-09,-0.383144468429776,0.575,0.728,7.3489848767269e-05
"ANKRD11",2.89837180936558e-09,0.498933366188406,0.919,0.901,7.53460735562677e-05
"AC008574.1",2.99610567152576e-09,-0.432005741431758,0.102,0.27,7.78867630369837e-05
"NCEH1",3.01100579173831e-09,-0.289439744766986,0.368,0.588,7.82741065620291e-05
"ITM2B",3.04332236847653e-09,-0.277977507275307,0.362,0.578,7.9114208290916e-05
"LARGE1",3.06099112350444e-09,0.600107752499676,0.913,0.924,7.95735252466213e-05
"LDLR",3.08577440549347e-09,0.58705170279888,0.389,0.23,8.02177914452081e-05
"PMEPA1",3.12248295794411e-09,0.361501368982449,0.281,0.128,8.11720669747151e-05
"PCDH10",3.16621053273934e-09,-0.256919120502782,0.249,0.449,8.23088090090918e-05
"DNAH7",3.16682494655194e-09,-0.321909066770622,0.344,0.576,8.23247813105643e-05
"AP2A1",3.24843584997369e-09,0.495903797882189,0.395,0.251,8.4446338355916e-05
"GSPT1",3.27508690656677e-09,0.469094996536394,0.569,0.432,8.51391592231098e-05
"LRRIQ1",3.32605616343065e-09,-0.331204764913429,0.123,0.296,8.64641560245431e-05
"LINC01164",3.41991739212121e-09,0.644874115454574,0.228,0.091,8.89041725255829e-05
"LINC00159",3.46103017231854e-09,-0.301213113470094,0.171,0.364,8.99729403595927e-05
"PPP1R12A",3.54777587743545e-09,-0.350654998076617,0.671,0.8,9.2227981709812e-05
"SLC38A6",3.59576795619103e-09,-0.313924958385805,0.434,0.638,9.34755837891419e-05
"TMEM108",3.60142020387138e-09,-0.37179046815135,0.722,0.852,9.36225196198405e-05
"YJEFN3",3.78086417586824e-09,0.44151886141534,0.243,0.103,9.82873451158707e-05
"PDZRN3",3.85820457366589e-09,-0.491339238786921,0.536,0.704,0.000100297886097018
"FOXP2",3.87950314975639e-09,-0.612410857135004,0.458,0.626,0.000100851563881067
"FAM19A5",3.89394727379812e-09,0.603968050965517,0.686,0.603,0.000101227053329656
"CSNK1G3",3.92162091968531e-09,-0.284287955553055,0.329,0.545,0.000101946457428139
"PRUNE2",3.96819872826416e-09,-0.338326353358655,0.509,0.689,0.000103157294139955
"TRIQK",4.05506233762827e-09,-0.294349742755882,0.156,0.337,0.000105415400528984
"VWC2L",4.09964194572729e-09,-0.656986504200451,0.356,0.529,0.000106574292021127
"GLRB",4.10619116047455e-09,-0.335616073880707,0.425,0.638,0.000106744545407696
"PCDH7",4.16351302697433e-09,-0.857867396963657,0.569,0.652,0.000108234684649225
"SORCS2",4.21748490958215e-09,0.969333879184913,0.509,0.368,0.000109637737709497
"SKAP2",4.22687733732812e-09,-0.323364879246854,0.344,0.549,0.000109881903261182
"RHOBTB1",4.42005072645314e-09,-0.466799318296153,0.29,0.473,0.000114903638684876
"PSME4",4.51595795103048e-09,0.828113732343737,0.617,0.512,0.000117396842894988
"NCBP3",4.57505042138517e-09,0.467046417864315,0.461,0.319,0.000118933010754329
"B3GLCT",4.58856282080023e-09,-0.30245126151898,0.311,0.519,0.000119284279089523
"TMEM30A",4.66665012818383e-09,-0.317124475840562,0.257,0.446,0.000121314236732267
"URI1",4.80209903803224e-09,-0.325659360918301,0.386,0.609,0.000124835366592686
"NRXN3",4.82301196435361e-09,0.532906522294607,1,1,0.000125379019025336
"SESN1",4.84656094321515e-09,-0.327348971231862,0.377,0.582,0.000125991198279821
"GUCY1A2",4.94878287847098e-09,-0.364570188672688,0.725,0.895,0.000128648559708731
"ARNT2",5.00137907715246e-09,0.505585730840121,0.79,0.79,0.000130015850489655
"NPAS4",5.08752460440131e-09,0.556046555788087,0.171,0.051,0.000132255289616017
"FAM153C",5.44944816701564e-09,0.767808648529928,0.686,0.607,0.000141663854549739
"IDS",5.86322568524936e-09,-0.294128523767253,0.518,0.737,0.000152420414913742
"SLC44A5",6.02457874884451e-09,-0.532130606786504,0.533,0.714,0.000156614949154962
"ITGB8",6.09518255160686e-09,-0.31189460453294,0.177,0.362,0.000158450365611572
"PLCB1",6.25378670731775e-09,-0.386125976607382,0.916,0.959,0.000162573439243432
"KLC2",6.51840334972705e-09,0.44548211733798,0.362,0.214,0.000169452413479504
"C1orf159",6.557497550471e-09,0.58549389528548,0.545,0.436,0.000170468706322044
"MTPN",6.60315266117063e-09,-0.26418445101573,0.207,0.405,0.000171655556579792
"ZDHHC14",6.62645966977952e-09,0.756464373589682,0.743,0.681,0.000172261445575588
"NISCH",6.63619005684697e-09,0.534588141095061,0.542,0.418,0.000172514396717794
"USP45",7.12539583137873e-09,-0.263034446696578,0.269,0.473,0.000185231790032521
"KANTR",7.13462991119394e-09,-0.328281358322242,0.503,0.7,0.000185471839171398
"FOXP1",7.26804918062196e-09,-0.333893423387841,0.725,0.893,0.000188940206499449
"ZFYVE28",7.29058680692788e-09,0.70562448771728,0.763,0.733,0.000189526094632897
"LDB2",7.29375471402119e-09,-0.435994650383137,0.644,0.831,0.000189608447545695
"BDP1",7.35597226566194e-09,-0.357292622217336,0.763,0.912,0.000191225855018148
"SNX31",7.50694823081683e-09,-0.290955200575227,0.12,0.286,0.000195150626208314
"DCLK1",7.67291842922101e-09,-0.278234692890505,0.772,0.895,0.000199465187486029
"C9orf3",7.7078639257889e-09,0.504807226779457,0.835,0.784,0.000200373630614808
"INPP4B",7.74225875627406e-09,-0.521992027333032,0.539,0.708,0.0002012677586281
"KANSL1L",8.10896313765786e-09,-0.307282918853925,0.413,0.619,0.000210800605726554
"ASAP1",8.15957605932064e-09,0.46383244439525,0.859,0.8,0.000212116339238099
"NPLOC4",8.28939980544427e-09,0.548153363366391,0.611,0.51,0.000215491237342329
"DGKD",8.34793698033392e-09,0.491112893056198,0.431,0.267,0.000217012969740761
"AC073365.1",8.45064447740041e-09,-0.626746490453451,0.293,0.473,0.000219682953834501
"PAPOLA",8.72925375520657e-09,-0.394362828512534,0.443,0.619,0.00022692568062035
"R3HDM2",8.87635844102187e-09,0.480993883388966,0.847,0.819,0.000230749814032804
"DENND1B",8.91322893278285e-09,-0.319627781317593,0.395,0.582,0.000231708299336623
"MPHOSPH8",9.10628787277517e-09,-0.347838836067875,0.68,0.85,0.000236727059540663
"DPY19L2",9.11456016685733e-09,-0.369139112408105,0.59,0.794,0.000236942106097623
"LRRC6",9.27970464115716e-09,-0.286856822327197,0.368,0.562,0.000241235201851521
"MCF2L",9.43721840835157e-09,0.53171885111608,0.722,0.625,0.000245329929743507
"ARHGAP22",9.5127625017602e-09,-0.325527765890063,0.29,0.486,0.000247293773995758
"CTNND2",9.80399761842873e-09,-0.306257808714383,0.943,0.977,0.000254864722088673
"CXXC4",9.81195509471478e-09,-0.509953196482817,0.189,0.35,0.000255071584642206
"PSD3",9.82095314673622e-09,-0.316981165354382,0.608,0.747,0.000255305498002555
"SYT16",9.82992807650809e-09,-0.313439831123009,0.698,0.833,0.000255538810276904
"PLEKHA1",9.85270767290713e-09,-0.298329677419224,0.515,0.716,0.000256130988664894
"PIGK",9.90353449444184e-09,-0.251605078992811,0.18,0.366,0.00025745228271751
"LIN7A",9.98506862313171e-09,-0.381863795176186,0.416,0.611,0.000259571843926932
"RELB",1.02162593255731e-08,0.36501442229466,0.132,0.031,0.000265581877427598
"KSR2",1.02511983719264e-08,-0.306410062708998,0.74,0.903,0.000266490152876599
"ERC1",1.07061816912057e-08,0.337304403705696,0.907,0.885,0.000278317899244582
"SRCIN1",1.07194697317207e-08,0.623480251357541,0.695,0.675,0.00027866333514581
"APBA2",1.08632589966262e-08,0.412665123170988,0.82,0.804,0.000282401280876294
"ELAVL4",1.11052145948277e-08,-0.378390894439165,0.497,0.679,0.00028869115860714
"ZMAT4",1.11949139450354e-08,-0.401757858766272,0.413,0.654,0.000291022982915142
"LUC7L",1.14241719298314e-08,0.507363947434096,0.772,0.683,0.000296982773487896
"PLBD2",1.17147463274675e-08,0.525696721984289,0.461,0.325,0.000304536545528846
"DCLK2",1.17916337914508e-08,-0.356521291636305,0.515,0.706,0.000306535312042554
"ASPHD1",1.18164816932868e-08,0.586065643870313,0.44,0.3,0.000307181258098683
"RNGTT",1.18244243800023e-08,-0.289661015289994,0.53,0.71,0.00030738773618254
"GNB1",1.20274577171829e-08,0.528652104804303,0.778,0.743,0.000312665790815886
"SH3GL2",1.26972152303208e-08,-0.311165016449288,0.743,0.907,0.00033007680712742
"TARBP1",1.28492109223767e-08,-0.331155189999105,0.569,0.735,0.000334028087138105
"LRRK1",1.29078758291785e-08,-0.379625274435743,0.186,0.364,0.000335553140055324
"YLPM1",1.31652949238543e-08,-0.357470147245106,0.59,0.747,0.000342245006840517
"SMPD4",1.3369431739797e-08,0.453437488579024,0.434,0.292,0.000347551747507763
"SORBS2",1.36119000502777e-08,-0.259096736977929,0.796,0.936,0.000353854953707019
