"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UTY",2.95558101728136e-13,-0.333108569339387,0.527,0.707,7.68332841252462e-09
"ADGRE5",3.02227273368945e-13,0.492629368115779,0.141,0.043,7.85670019849908e-09
"PSMB9",3.03670599904221e-13,0.495367766947624,0.126,0.034,7.89422091511014e-09
"AC009063.2",3.15243081100176e-13,-0.324823390812006,0.331,0.5,8.19505913628017e-09
"LRRC63",3.41124301952826e-13,-0.40289001973861,0.181,0.322,8.86786735356566e-09
"SORL1",3.85269829803021e-13,0.613788683688259,0.178,0.071,1.00154744955593e-08
"PHF11",3.93679249080883e-13,0.561341988585715,0.188,0.081,1.02340857591066e-08
"PTK2",4.37081496237305e-13,-0.254194534007093,0.854,0.944,1.1362370576185e-08
"NFASC",4.37304424944759e-13,-0.271317521505983,0.793,0.893,1.1368165830864e-08
"RAPGEF3",4.44543595841255e-13,0.78023316003614,0.354,0.246,1.15563553174893e-08
"MBNL2",5.30957385213964e-13,-0.307405918391486,0.759,0.884,1.38027681860222e-08
"AFDN",5.44399648181159e-13,-0.274745311015874,0.338,0.53,1.41522132541174e-08
"C2CD5",5.74875892447529e-13,-0.306169654043349,0.224,0.386,1.4944473700066e-08
"DCUN1D1",6.69679637240941e-13,-0.25470818846149,0.166,0.309,1.74089918497155e-08
"AC138627.1",6.75197315162478e-13,-0.362601063042485,0.081,0.182,1.75524294049638e-08
"C9orf85",7.38903623445348e-13,-0.33621107934368,0.244,0.402,1.92085385950853e-08
"ISG20",7.57165294064768e-13,0.532800006558103,0.131,0.039,1.96832689845077e-08
"ZNF91",8.29620896994123e-13,-0.307533220654263,0.264,0.44,2.15668248382592e-08
"QDPR",8.61566364852956e-13,-0.328193854423272,0.707,0.817,2.23972792207174e-08
"CORO2B",8.77093497036556e-13,0.593713553632437,0.453,0.347,2.28009225489623e-08
"PPP2R2A",9.53012657924749e-13,-0.338069447083172,0.559,0.716,2.47745170554118e-08
"PADI2",9.69673483905343e-13,-0.281655491089882,0.185,0.334,2.52076318876033e-08
"LIMD1",1.03468134231975e-12,0.449339914120365,0.111,0.026,2.68975761749443e-08
"CIT",1.12252421353348e-12,0.570084510401367,0.155,0.055,2.91811394550162e-08
"ABTB2",1.1290458917565e-12,0.758234553437778,0.325,0.205,2.93506770021021e-08
"ERAP1",1.25735214923135e-12,0.505726385596944,0.158,0.059,3.26861264714182e-08
"KIAA2026",1.36719465933732e-12,-0.301699454418531,0.377,0.564,3.55415923641328e-08
"NBPF12",1.5095951318157e-12,0.612889738525821,0.272,0.161,3.92434350466808e-08
"ADAM10",1.5428757419281e-12,-0.344036432905792,0.518,0.686,4.01085977871628e-08
"HSPA12A",1.6461148711631e-12,-0.256100299550925,0.14,0.268,4.2792402190756e-08
"KATNAL2",1.67140693852055e-12,-0.284440537618787,0.106,0.219,4.34498947737801e-08
"BCKDHB",1.67807041367287e-12,-0.406678920943302,0.184,0.318,4.36231184738398e-08
"SLC1A3",1.7207869972174e-12,-0.299390105964049,0.327,0.508,4.47335787796635e-08
"SMYD3",1.76827033852544e-12,0.57204438589074,0.425,0.296,4.59679557203072e-08
"ADAMTS18",1.79462423168187e-12,-0.365731805441873,0.044,0.123,4.66530515268019e-08
"RASGRF1",1.82837689660253e-12,0.51682739209532,0.159,0.058,4.75304858040792e-08
"EYA4",1.87444679257705e-12,0.543971962109621,0.211,0.096,4.87281188198329e-08
"SV2B",2.29544157753908e-12,-0.331218588693821,0.066,0.157,5.96722992497058e-08
"ATG4C",2.3862680604643e-12,-0.279612202951721,0.512,0.705,6.203342449983e-08
