"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PPP1R12C",0.620921427528156,0.276135342127032,0.219,0.237,1
"ACVR1",0.626753496835797,0.302299565506489,0.252,0.28,1
"CXXC5",0.629259923492624,0.376531477799283,0.394,0.475,1
"RAD9A",0.634117893485196,0.378450491634381,0.554,0.724,1
"PTDSS2",0.644852852761004,0.286718553220614,0.305,0.356,1
"AC078980.1",0.647022301304312,0.284986602920452,0.102,0.112,1
"HK1",0.64808671465841,0.293706321266141,0.504,0.636,1
"TTC25",0.6511527109548,0.255105255754552,0.181,0.193,1
"PFKL",0.655192080160334,0.261548663925475,0.246,0.283,1
"LIMA1",0.658310489690091,0.28293266110678,0.232,0.264,1
"ELL",0.663082147715045,0.307178217257098,0.235,0.261,1
"RAB3D",0.666060110212709,0.272148038811367,0.203,0.232,1
"SAP130",0.669584889663562,0.373234175755074,0.332,0.383,1
"HMGCS1",0.676485087420359,0.308340174064348,0.272,0.308,1
"GABRG3",0.682097745916241,0.314286459491991,0.661,0.816,1
"ETS2",0.682433215326133,0.45616114972624,0.274,0.32,1
"AFAP1",0.683749699005412,0.320550435887825,0.295,0.344,1
"PAK2",0.690865638438792,0.353771516212392,0.391,0.479,1
"BRD9",0.694231202029212,0.313352744029992,0.266,0.31,1
"PRKCG",0.696925202435267,0.388394885130531,0.291,0.347,1
"AKAP8L",0.697429819637143,0.258544819021858,0.575,0.739,1
"HUWE1",0.701956507842924,0.314814946149691,0.489,0.615,1
"BCLAF1",0.70607264553638,0.336579793519147,0.565,0.71,1
"TSC2",0.706776709777624,0.289325563951803,0.282,0.329,1
"NRGN",0.715003448215411,0.518574454792984,0.561,0.712,1
"ARIH1",0.715221171132074,0.285991373894452,0.636,0.773,1
"CALU",0.719841793363795,0.278441669441418,0.254,0.283,1
"PSEN1",0.721056776740713,0.355163454025997,0.424,0.515,1
"PHLPP1",0.721678600285795,0.346655193661489,0.5,0.623,1
"UNK",0.724610134328127,0.258383522188321,0.299,0.343,1
"NAMPT",0.725677205684857,0.308571780172152,0.231,0.255,1
"RNF4",0.727291347560177,0.30417283439153,0.299,0.351,1
"SNAPC4",0.730413538684557,0.270390886962222,0.224,0.256,1
"GALNT2",0.730477534630242,0.345005566138352,0.42,0.509,1
"SGSM2",0.733044262834972,0.348602170945098,0.353,0.421,1
"DGCR8",0.738158064633437,0.252197354384454,0.244,0.265,1
"DNAJC5G",0.738443401657568,0.325630084395802,0.29,0.334,1
"RAB10",0.742277872780056,0.272009729929364,0.561,0.714,1
"SH2B1",0.742750103863726,0.334215116979893,0.339,0.398,1
"NHSL2",0.745483220048316,0.265962231497936,0.237,0.264,1
"ZNF587",0.748559246539653,0.265266360704077,0.239,0.273,1
"MSI2",0.751331255165312,0.264215753289507,0.527,0.672,1
"DNAJA4",0.754868946309406,0.539725417661224,0.241,0.275,1
"DNAJB1",0.755642081815551,0.364389143678944,0.179,0.191,1
"SEC61A2",0.76236419032946,0.337835007071671,0.348,0.419,1
"CACNG7",0.763810050208177,0.347169343085052,0.357,0.424,1
"HOMER2",0.767616343305707,0.454484121072161,0.394,0.482,1
"NASP",0.771489272601826,0.349077241340399,0.331,0.394,1
"CREM",0.774698554390795,0.330285575093225,0.316,0.373,1
"CCNG2",0.778685073761676,0.433856626928149,0.225,0.255,1
"WDR13",0.781054140032371,0.264526126918896,0.168,0.188,1
"EFTUD2",0.782235214474266,0.288360449917274,0.271,0.313,1
"FOXN3",0.783480267138251,0.270128545371879,0.55,0.697,1
"ESR1",0.787480819029723,0.321970559330463,0.207,0.224,1
"SYNGAP1",0.790394611421118,0.303788785080289,0.367,0.442,1
"ANKRD6",0.791809713453072,0.642117982117289,0.326,0.389,1
"RMDN3",0.792290700804938,0.255310714247318,0.263,0.3,1
"PHYHIP",0.793058625732728,0.455758766301911,0.48,0.578,1
"SH3RF2",0.800936265541549,0.46425416006458,0.224,0.252,1
"AC011330.3",0.805515705359544,0.310799002169871,0.371,0.453,1
"CRKL",0.809366853207541,0.330255713253545,0.291,0.338,1
"ADCYAP1",0.809562906435113,0.303820152411443,0.114,0.12,1
"MAT2A",0.810620336449938,0.379689681309512,0.272,0.314,1
"DAG1",0.825784517140501,0.341710600102252,0.288,0.334,1
"MMS19",0.825832417476476,0.355275586693418,0.368,0.438,1
"STK24",0.829329182154363,0.278776779592192,0.374,0.447,1
"ELFN2",0.83005112648063,0.280167296457946,0.335,0.388,1
"GNL1",0.833164364456293,0.321002516723524,0.296,0.343,1
"SIPA1L3",0.833396601840567,0.401538621211511,0.525,0.683,1
"SLC6A17",0.846393170363671,0.28096058228298,0.454,0.565,1
"DENND2A",0.861844567234607,0.384759689765642,0.219,0.246,1
