"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KIAA1324",8.33716658333498e-23,0.623678256902848,0.526,0.451,2.16732982500376e-18
"OSBPL6",8.35215951846658e-23,-0.276066542062429,0.664,0.809,2.17122738842057e-18
"NPEPPS",1.00000278108026e-22,0.479885866176808,0.706,0.69,2.59960722969623e-18
"AL033504.1",1.06939431600272e-22,-0.316564763113715,0.257,0.424,2.77999746388068e-18
"DNMT3A",1.0928212597069e-22,0.576681032804532,0.641,0.598,2.84089814673407e-18
"PACRG",1.63761811692603e-22,-0.330122352256151,0.577,0.738,4.25715205676092e-18
"GUCY1A2",1.86492521312776e-22,-0.258115822747625,0.466,0.66,4.84805958404693e-18
"MAST4",1.87428776331448e-22,-0.279510014223778,0.661,0.83,4.87239846951231e-18
"LDB2",2.41586552827977e-22,-0.36613464383837,0.353,0.523,6.28028402731608e-18
"CDH7",2.66660739432631e-22,-0.320482105293253,0.21,0.362,6.93211258229067e-18
"PRKD1",3.08030931211088e-22,-0.303338746670505,0.394,0.58,8.00757208776345e-18
"TLL1",3.15943589777222e-22,0.468294951708439,0.145,0.049,8.21326955984865e-18
"NEXMIF",3.23004326852073e-22,-0.267506033322664,0.497,0.69,8.39682048084648e-18
"GHR",3.44393218423115e-22,-0.29419638305873,0.228,0.382,8.95284610612731e-18
"ASIC4",3.58776516335081e-22,0.422802360084446,0.195,0.084,9.32675431864677e-18
"AC092422.1",4.23466885822195e-22,-0.3073784298935,0.214,0.37,1.10084451638338e-17
"SPOCK3",6.08132063241897e-22,-0.321045947124464,0.705,0.83,1.58090011160363e-17
"SEM1",6.21424505719637e-22,-0.345013269791421,0.377,0.548,1.61545514506877e-17
"TMEM259",6.36169606724915e-22,0.395264439018752,0.287,0.168,1.65378650964209e-17
"C5AR1",6.55031460260566e-22,0.330303201649065,0.163,0.063,1.70281978409337e-17
"UNC13A",1.06621054632975e-21,0.704002630480203,0.628,0.583,2.77172093623882e-17
"C3orf67-AS1",1.22122080985422e-21,-0.305723643785968,0.211,0.362,3.17468561729702e-17
"BRINP3",1.25639850777155e-21,-0.802033973017844,0.167,0.299,3.26613356080292e-17
"AC090568.2",1.31138866127309e-21,-0.317403829191941,0.272,0.431,3.40908596384552e-17
"RTN3",1.35957060350391e-21,0.38485515305861,0.839,0.859,3.53433974086877e-17
"SEPT7",1.38824653375794e-21,-0.252686325469297,0.528,0.703,3.60888568915715e-17
"TRPM3",1.44697403682278e-21,-0.624847732525134,0.213,0.362,3.7615537061245e-17
"POU6F2",1.48200268560854e-21,-0.293455396570802,0.103,0.223,3.85261418150795e-17
"DLEU7",1.6546691570129e-21,-0.301125790479843,0.198,0.341,4.30147794057074e-17
"PDXDC1",1.85567768628969e-21,0.525835422340627,0.601,0.55,4.82401971327868e-17
"LCORL",1.8599077319163e-21,-0.270822218982918,0.417,0.602,4.83501613988962e-17
"KIAA1328",1.9551110010084e-21,-0.264478399166352,0.489,0.68,5.08250655822144e-17
"RBMS3",2.73139104778762e-21,-0.289648016243836,0.391,0.563,7.10052416782869e-17
"ISPD",2.73747550989617e-21,-0.252492797047529,0.375,0.555,7.11634133552608e-17
"SETBP1",3.1823324751532e-21,-0.27758281067813,0.75,0.862,8.27279150240827e-17
"FAM222B",4.11093053194509e-21,0.559700929319075,0.645,0.608,1.06867750108445e-16
"WWOX",7.83718779956331e-21,-0.293997272458133,0.722,0.856,2.03735534037448e-16
"FTL",1.16430408086505e-20,0.308476077241461,0.232,0.117,3.02672488861678e-16
"ADCY8",1.2369193276335e-20,-0.270200170205981,0.444,0.608,3.21549548411605e-16
"TOX",1.37399417271708e-20,-0.637763308808776,0.21,0.342,3.57183525139533e-16
"RGS12",1.42790226976546e-20,0.812520170918591,0.642,0.597,3.7119747404823e-16
"ACAP3",1.44253922450088e-20,0.624830096096138,0.475,0.385,3.75002496801249e-16
"AGAP1",1.57752919549255e-20,0.404887611454229,0.811,0.833,4.10094489660243e-16
"MSMO1",1.70067965746774e-20,0.317690364539265,0.271,0.151,4.42108683755314e-16
"LUZP2",1.93751059639829e-20,-0.396439523782705,0.33,0.494,5.036752546397e-16
"LRRC7",2.0846941309829e-20,-0.378462890018228,0.839,0.948,5.41937086290314e-16
"MSRA",2.10335481886412e-20,0.467184267688395,0.761,0.759,5.46788118711917e-16
"SYT16",2.81483608250513e-20,-0.26202466876578,0.658,0.811,7.31744788008034e-16
"DNAJC6",3.12841032487344e-20,-0.252425090963915,0.587,0.767,8.13261548054101e-16
"RHOT2",3.16897321031177e-20,0.416208818569069,0.243,0.136,8.23806275752649e-16
"AC092683.1",3.69427074278054e-20,-0.28036888208689,0.68,0.885,9.6036262229323e-16
"PLCH1",4.01804846806932e-20,-0.450404823373383,0.314,0.46,1.0445318797593e-15
"TRPC3",5.26785530084394e-20,-0.27414721129105,0.062,0.159,1.36943166400739e-15
"YJEFN3",6.2477851105764e-20,0.445458355587135,0.215,0.109,1.62417421734544e-15
"WWP1",6.57359675972326e-20,-0.269059927096017,0.394,0.565,1.70887221365766e-15
"AKT3",6.63017582770954e-20,-0.251411264011916,0.801,0.924,1.72358050817137e-15
"ZNF586",8.28615869684155e-20,0.57706713259715,0.587,0.525,2.15406981483093e-15
"DIP2B",9.06234722057673e-20,0.536264962742566,0.7,0.675,2.35584778346113e-15
"ZNF292",1.53457635774647e-19,-0.270405749679449,0.69,0.874,3.98928469959772e-15
"GNB1",1.56047795642783e-19,0.512184792992721,0.676,0.647,4.05661849552978e-15
"PACSIN2",1.63127298990637e-19,0.62446470422238,0.48,0.4,4.2406572645606e-15
"PDE4DIP",2.41022664598046e-19,0.382786141022741,0.918,0.938,6.26562518889081e-15
"CDC25B",2.42171526180426e-19,0.619757146378009,0.403,0.309,6.29549099458636e-15
"SHTN1",2.55546198215815e-19,-0.307349857137769,0.62,0.772,6.64317896881831e-15
"ZNF804A",2.80964742810833e-19,-0.523003957953967,0.629,0.717,7.30395945411042e-15
"PTK2",2.89553070520706e-19,0.384442484592015,0.799,0.826,7.52722162125628e-15
"LINC00298",4.41717021357502e-19,-0.350198842463215,0.054,0.142,1.14828756872096e-14
"DLG1",5.25177444939245e-19,-0.254125015662833,0.489,0.667,1.36525128586406e-14
"CDC14B",5.29833752354779e-19,0.619850954414885,0.614,0.583,1.37735582262148e-14
"TSHZ2",8.68945475240209e-19,0.69176369542605,0.335,0.209,2.25891065743445e-14
"ZNF385D",9.45490058348075e-19,-0.412341285264412,0.797,0.89,2.45789595568166e-14
"HECW1",1.06147386196295e-18,-0.292356326458518,0.551,0.708,2.75940745155888e-14
"NCOR2",1.43728513966111e-18,0.586773153799895,0.524,0.473,3.73636644906302e-14
"ADAMTS9-AS2",1.46005569671896e-18,-0.291118489276482,0.45,0.629,3.79556078919061e-14
"KDM6B",1.82027764199403e-18,0.55091430196212,0.229,0.128,4.73199375812767e-14
"SYT5",1.97463778315767e-18,0.331452493625521,0.209,0.106,5.13326838109669e-14
"ARHGEF40",2.30437383769253e-18,0.321459970244981,0.178,0.081,5.9904502284655e-14
"PVT1",3.0778496965384e-18,0.540613805003784,0.289,0.181,8.00117807112122e-14
"PPARGC1A",3.2773608019237e-18,-0.331627240247249,0.312,0.445,8.51982714068085e-14
"MAPK8IP3",3.38324048059069e-18,0.589819236435775,0.606,0.578,8.79507195334355e-14
"KIAA1217",3.591340552938e-18,-0.386288213472095,0.683,0.784,9.33604890141763e-14
"RFX7",3.69241405093799e-18,-0.25058628480397,0.528,0.711,9.59879956681839e-14
"PCSK6",3.76369475829382e-18,0.706227391720356,0.347,0.254,9.78410089366061e-14
"TTC3",4.08145315126904e-18,0.27828469567086,0.893,0.92,1.0610145612039e-13
"PRR16",6.84876829203933e-18,-0.468373458823029,0.297,0.44,1.78040580519854e-13
"NPLOC4",7.40975019323918e-18,0.553080529099825,0.491,0.412,1.92623866023446e-13
"FGF13",8.46704841431396e-18,-0.517193297125117,0.42,0.585,2.20109390578506e-13
"LINC00513",8.76406093498918e-18,0.26993752659428,0.187,0.094,2.27830528065979e-13
"GGT7",9.09525016787262e-18,0.591617430723742,0.552,0.502,2.36440123364017e-13
"CAMK1D",9.25597801448006e-18,0.619619457979779,0.768,0.775,2.40618404464424e-13
"GNG7",1.00640745103934e-17,0.651041306363051,0.641,0.6,2.61625680972187e-13
"GALNT13",1.08832052561244e-17,-0.365318670661642,0.509,0.689,2.82919803838209e-13
"AC105052.3",1.59003767590986e-17,0.413625105446863,0.301,0.204,4.13346194229527e-13
"PREX2",1.73467119335766e-17,-0.364917823796772,0.183,0.303,4.50945123425258e-13
"AC137770.1",2.45978516522307e-17,-0.381015145340102,0.079,0.173,6.39445751551391e-13
"ADGRB2",3.01716284808975e-17,0.551451942589478,0.21,0.118,7.8434165398941e-13
"PGS1",3.25464821179608e-17,0.438060286938131,0.242,0.145,8.46078349138509e-13
"GALNTL6",4.01885617138204e-17,-0.620321035606036,0.647,0.725,1.04474185031248e-12
"PTPRE",5.15843457837506e-17,0.582549491289303,0.659,0.637,1.34098665299438e-12
"DOC2A",5.78131130861625e-17,0.348915886149129,0.208,0.11,1.50290968778788e-12
"DPP7",5.85251991638639e-17,0.695556535431255,0.404,0.323,1.5214210774638e-12
"RSPO2",6.5183708096672e-17,-0.288290545363355,0.239,0.376,1.69451567568108e-12
"BAIAP2",6.97593279402199e-17,0.468039834232483,0.267,0.166,1.81346348913396e-12
"TNS3",9.04192812813825e-17,0.416584108812061,0.188,0.093,2.35053963619082e-12
"CUX1",9.57142516436051e-17,0.498830665342987,0.724,0.737,2.48818768572716e-12
"KCNH5",1.05967645512527e-16,-0.335553625152516,0.17,0.284,2.75473491274366e-12
"GSE1",1.07349774837918e-16,0.624457871400221,0.604,0.592,2.79066474668652e-12
"B2M",1.39471064976883e-16,0.308892274400736,0.194,0.099,3.62568980513906e-12
"MAST1",1.65640253719418e-16,0.518080424243094,0.554,0.521,4.30598403568999e-12
"LINC00599",1.98088063298841e-16,0.510927862019994,0.59,0.563,5.14949729351668e-12
"RXRA",2.01675513158056e-16,0.54248181609357,0.389,0.295,5.24275664005681e-12
"LINC00685",2.05469602191001e-16,0.368493613613078,0.248,0.151,5.34138777855725e-12
"FNDC3A",2.12848113519571e-16,0.481945890894533,0.691,0.723,5.53319955905478e-12
"ATXN2",2.34418094078921e-16,0.408753761877086,0.781,0.79,6.09393277367564e-12
"PARD3B",2.97312445108658e-16,-0.278860247535458,0.165,0.281,7.72893432304468e-12
"HDAC9",3.13525057833889e-16,-0.253985410480797,0.642,0.825,8.15039740344979e-12
"CDH9",3.19696720427087e-16,-0.29010638380446,0.517,0.672,8.31083594422256e-12
"AC092691.1",3.68477115835238e-16,-0.350011669806822,0.676,0.811,9.57893110325285e-12
"CDH10",3.73652590672577e-16,-0.356320383451801,0.416,0.563,9.71347274712432e-12
"PTP4A3",3.78213323835615e-16,0.26415260931024,0.134,0.056,9.83203356643066e-12
"PHF21B",3.92880469471166e-16,0.524916873625082,0.293,0.199,1.02133206843724e-11
"ANKH",4.52094292056523e-16,-0.254891591564195,0.567,0.737,1.17526432163014e-11
"RANBP10",7.59543030846358e-16,0.503719450478849,0.422,0.34,1.97450806298819e-11
"JMJD1C",9.67537442377375e-16,0.282337317894028,0.913,0.936,2.51521033520422e-11
"KLF12",1.25063107649259e-15,-0.280147922596969,0.548,0.685,3.25114054645015e-11
"SUMF1",1.26461482210503e-15,-0.253712479120104,0.461,0.613,3.28749269154424e-11
"STAC2",1.31815427670932e-15,0.483034887181955,0.289,0.2,3.42667385773355e-11
"CACNG8",1.4111751652748e-15,0.528294851909708,0.634,0.611,3.66849095964836e-11
"NTM",1.46979412292943e-15,-0.257335076981268,0.743,0.863,3.82087680196736e-11
"ATP6V0A1",1.53638974861491e-15,0.484457630610144,0.66,0.651,3.99399879049933e-11
"OLFM2",1.57002552044292e-15,0.595499915383416,0.512,0.452,4.08143834294341e-11
"LINC01060",1.62599568823315e-15,0.333690186963462,0.128,0.052,4.22693839113089e-11
"KCNK9",1.75801283948127e-15,0.290412669907003,0.182,0.095,4.57013017751551e-11
"OLFM3",2.03461052176754e-15,-0.571785095863081,0.256,0.382,5.28917351238690e-11
"PRKAR1B",2.22006038064255e-15,0.537842757991446,0.571,0.542,5.77126896551837e-11
"NCAM1",2.45044018687787e-15,0.251736171942166,0.864,0.927,6.3701643098077e-11
"LINC01505",2.62464127567331e-15,-0.253630295012061,0.207,0.331,6.82301746024033e-11
"SLC9A9",3.32127738538036e-15,-0.374729392503558,0.373,0.497,8.63399269103479e-11
"RFX2",3.45985549191661e-15,0.587015233592503,0.278,0.185,8.99424033678641e-11
"EPHA3",3.50444732871889e-15,-0.29248007333327,0.188,0.302,9.11016127573762e-11
"AC007563.2",4.59978203595525e-15,-0.371285472198268,0.202,0.319,1.19575933806693e-10
"PHLDB1",5.23794377103424e-15,0.378184311916272,0.251,0.16,1.36165586271806e-10
"CLIP2",5.32605818960914e-15,0.57819694590539,0.664,0.651,1.38456208697079e-10
"CCDC85A",5.60281962366487e-15,-0.269125606683829,0.464,0.611,1.45650898936792e-10
"PRKAR2A",6.41751885861124e-15,0.516968397194281,0.583,0.539,1.66829820248458e-10
"NUMBL",7.71993896237737e-15,0.304912319093639,0.215,0.125,2.00687533265962e-10
"YY1AP1",8.38329599072568e-15,0.465890091015689,0.398,0.315,2.17932162574905e-10
"TRIM9",8.66970152617599e-15,0.341077156452848,0.811,0.814,2.25377560874471e-10
"CCDC84",9.08946509561035e-15,0.558457700323946,0.547,0.502,2.36289734625487e-10
"HMGCS1",9.10241964510138e-15,0.527703630810852,0.367,0.287,2.36626501094056e-10
"GRIK5",9.40614690595638e-15,0.535275842137783,0.463,0.4,2.44522194967242e-10
"PRRC2B",1.13391798643138e-14,0.506796952560978,0.587,0.571,2.94773319752702e-10
"NTNG1",1.28025067813573e-14,-0.658026135137805,0.134,0.227,3.32813966288163e-10
"ZMIZ1",1.35173505043721e-14,0.542963540890864,0.349,0.265,3.51397043711658e-10
"INSR",1.55936473427286e-14,0.483816178136998,0.717,0.738,4.05372456321574e-10
"PSME4",1.82958551922953e-14,0.817664111482043,0.522,0.498,4.75619051578908e-10
"SDK2",1.9622068833087e-14,0.548454755166971,0.306,0.207,5.1009530138493e-10
"ABCB1",2.08389887953578e-14,0.259941069811706,0.119,0.048,5.4173035272412e-10
"SPG7",2.23399786803016e-14,0.521384561382351,0.514,0.466,5.80750085773121e-10
"ZBTB8OS",2.30406778951619e-14,0.529693685776951,0.63,0.605,5.98965462562629e-10
"DGKB",2.53540329554045e-14,-0.443837679546065,0.571,0.679,6.59103440708696e-10
"RNF213",2.64360560748767e-14,0.276534751647213,0.195,0.108,6.87231713722494e-10
"FOXN3",2.67304194190872e-14,0.556449737365659,0.708,0.727,6.9488398321859e-10
"TMEM41B",3.07937477189915e-14,0.525084648003064,0.485,0.433,8.00514265702903e-10
"PDZD7",3.7684797840629e-14,0.254308766362066,0.151,0.075,9.79654004664993e-10
"CERS4",3.99658943317544e-14,0.567352646376812,0.607,0.592,1.03895338904829e-09
"UBE2D2",4.01749636843012e-14,0.533960557044759,0.536,0.493,1.04438835593709e-09
"PCP4L1",4.06283305799733e-14,0.483198709830145,0.299,0.213,1.05617408175699e-09
"RAB6A",4.33343982732842e-14,0.485599448012668,0.635,0.616,1.1265210175123e-09
"TMEM108",4.3537894983389e-14,-0.26318225172223,0.717,0.843,1.13181111798818e-09
"ATCAY",4.69016543403487e-14,0.537831600715793,0.628,0.612,1.2192554062317e-09
"CARMIL1",4.84893495007957e-14,0.442193263768621,0.441,0.344,1.26052912962269e-09
"VMP1",6.26162741445887e-14,0.584825865649832,0.533,0.49,1.62777266266273e-09
"ANKRD11",6.33483298790682e-14,0.384864227331552,0.798,0.829,1.64680318353626e-09
"THSD7B",6.49364004702575e-14,-0.572429845761401,0.196,0.308,1.68808666662481e-09
"SEMA6D",7.17640921945617e-14,-0.437263416083597,0.389,0.523,1.86557934068982e-09
"SKI",7.30099595882265e-14,0.532791644869579,0.516,0.477,1.89796690945554e-09
"BRSK1",7.39486870528873e-14,0.593872832268654,0.421,0.357,1.92237006862686e-09
"SLC8B1",8.39837555854952e-14,0.332063712018416,0.187,0.103,2.18324171020053e-09
"XKR6",9.87684397096665e-14,0.288737875046261,0.842,0.878,2.56758435869249e-09
"GTF2IRD1",9.98622143017269e-14,0.487724697075327,0.655,0.645,2.59601812298769e-09
"MARK3",1.21491111179956e-13,0.422404121854334,0.718,0.717,3.15828292623414e-09
"HAP1",1.47680827281287e-13,0.271371267102022,0.11,0.044,3.83911078600433e-09
"ACACA",1.56138836286783e-13,0.327879559181657,0.747,0.789,4.05898518811121e-09
"ATP9A",1.93229390889555e-13,0.413689655097422,0.672,0.676,5.02319124556487e-09
"APBA2",1.93361340922604e-13,0.435004365775651,0.665,0.669,5.02662141862402e-09
"FADS2",2.45933326280948e-13,0.275038978789827,0.211,0.125,6.39328274999952e-09
"STXBP1",2.56007843322762e-13,0.406065460291209,0.737,0.745,6.65517989501853e-09
"AGAP3",2.96812716504571e-13,0.53766902362695,0.465,0.41,7.71594337825283e-09
"CLU",3.14427836116905e-13,0.570371988376447,0.384,0.308,8.17386602769506e-09
"ABTB2",3.37058117735082e-13,0.362258722601863,0.141,0.067,8.76216282864119e-09
"RAB11FIP4",3.83656544359438e-13,0.457032843023367,0.585,0.555,9.97353552716794e-09
"CARS",4.11420978366229e-13,0.455750119801427,0.341,0.268,1.06952997536085e-08
"MACROD2",4.27178828267538e-13,-0.319244865728582,0.857,0.933,1.11049408196429e-08
"KIAA0930",4.56491127270485e-13,0.484407073164574,0.429,0.361,1.18669433445235e-08
"RALYL",4.95897672088951e-13,-0.51979210387788,0.379,0.5,1.28913558836244e-08
"ASH1L",5.06044202045849e-13,0.299168505083927,0.825,0.866,1.31551250763839e-08
"PDE2A",5.14085334147584e-13,0.421522549437547,0.396,0.328,1.33641623465006e-08
"NOS1",5.9999980588594e-13,0.537231169705335,0.343,0.262,1.55975949538109e-08
"DAGLB",6.01320029340204e-13,0.416368005440413,0.243,0.161,1.56319154827279e-08
"AP3B2",7.24006015974103e-13,0.510756296744635,0.539,0.498,1.88212603912628e-08
"KIAA1211L",7.88163440220143e-13,0.365515596340025,0.199,0.117,2.04890967919628e-08
"PRKCG",8.08109295404714e-13,0.422603092507782,0.193,0.112,2.10076092433409e-08
"SOGA1",8.83810197032128e-13,0.542601591498092,0.498,0.454,2.29755298820472e-08
"NCS1",9.56098004654374e-13,0.57210100432799,0.491,0.447,2.48547237289951e-08
"MMP17",1.33303743520163e-12,0.477028019921089,0.269,0.188,3.46536411655016e-08
"SLC4A3",1.41791026963472e-12,0.386273844035164,0.284,0.202,3.68599953694243e-08
"BAALC",1.64353378167844e-12,0.513198603227817,0.425,0.37,4.27253041885126e-08
"FSTL5",1.67102443903802e-12,-0.521277192823723,0.505,0.606,4.34399513172323e-08
"NSD1",1.73128942400025e-12,0.428111691788859,0.684,0.71,4.50065998663104e-08
"AC008591.1",1.73890367647168e-12,-0.286170612657669,0.159,0.255,4.52045399735577e-08
"SNED1",1.87605996828403e-12,0.50429074453982,0.255,0.174,4.87700549355117e-08
"KIRREL3",1.90995824650289e-12,0.675571784192067,0.702,0.687,4.9651274576089e-08
"ZMIZ2",2.0631652371912e-12,0.442962960579349,0.261,0.184,5.36340435060226e-08
"RAP1GAP",2.26257762941263e-12,0.444602017468186,0.399,0.336,5.88179680542107e-08
"HGS",2.58567213293417e-12,0.26194151873004,0.182,0.106,6.72171327677567e-08
"MAN2C1",3.02013480945515e-12,0.461394717200337,0.306,0.231,7.85114245065962e-08
"TCF25",3.29299104154394e-12,0.449949370017133,0.711,0.727,8.56045951159763e-08
"LINC01322",3.52471354812302e-12,-0.377310488172319,0.422,0.542,9.16284533970061e-08
"NPIPB4",3.76253273898006e-12,0.557931335937036,0.345,0.279,9.78108010825256e-08
"KDM2A",4.05275060883266e-12,0.39717746867028,0.672,0.677,1.05355304827214e-07
"MICALL2",4.13843488875145e-12,0.310927048546028,0.201,0.123,1.07582753367983e-07
"FOXK2",5.3540555625941e-12,0.47788268428605,0.58,0.564,1.39184028405196e-07
"PDXK",5.53594235126599e-12,0.478174407894195,0.504,0.465,1.43912357363511e-07
"NPAS3",6.34839643743724e-12,-0.38006483946614,0.786,0.886,1.65032913787618e-07
"AC098829.1",6.39396216607965e-12,-0.285826960877586,0.202,0.305,1.66217440469407e-07
"AMBRA1",6.49598153673292e-12,0.430451094379111,0.62,0.603,1.68869536028909e-07
"UBAP1",7.03818191323781e-12,0.519199483933266,0.503,0.461,1.8296457701653e-07
"AL591368.1",7.88658774678494e-12,0.446517810591251,0.252,0.177,2.05019735065421e-07
"PCDH11Y",1.3822871763457e-11,-0.273058987163196,0.376,0.492,3.59339374362829e-07
"ADAMTS17",1.51024674162101e-11,-0.295052431817489,0.39,0.497,3.92603742951798e-07
"FBXL20",1.64446212791552e-11,0.399579196011189,0.702,0.721,4.27494374772919e-07
"DHRS4-AS1",1.94344237470708e-11,0.37332523098713,0.161,0.092,5.05217279728854e-07
"DLGAP3",2.12939526511646e-11,0.460544614282706,0.456,0.405,5.53557593119676e-07
"CNTN3",2.15924325792241e-11,-0.336965515839101,0.397,0.516,5.61316877329508e-07
"EPHB1",2.24939935878268e-11,0.498865467543983,0.444,0.387,5.84753857309146e-07
"ZBTB46",2.45403969974316e-11,0.387789127924257,0.235,0.155,6.37952160345232e-07
"CHD5",2.72940223834126e-11,0.449098660084342,0.724,0.736,7.09535405879193e-07
"MIR137HG",2.93437960113049e-11,-0.30536749686814,0.223,0.317,7.62821321109882e-07
"AC068205.1",2.97436810044802e-11,1.01036226803397,0.222,0.152,7.73216731392467e-07
"CYTOR",3.46291960941675e-11,0.326512847074581,0.167,0.098,9.00220581663979e-07
"TFCP2",3.54723182265563e-11,0.467902348728069,0.568,0.555,9.22138384617557e-07
"KIFC2",4.17550012466756e-11,0.520701269804492,0.445,0.394,1.08546301240858e-06
"SYN3",4.34339911954003e-11,0.439260686755571,0.713,0.746,1.12911003511563e-06
"ADRA1B",5.3227898605334e-11,0.347932740088383,0.256,0.17,1.38371245214426e-06
"RGS20",5.49956101337578e-11,0.506376062800877,0.183,0.112,1.42966588103717e-06
"SHISA8",5.71764023344398e-11,0.30210441969229,0.141,0.075,1.4863577550861e-06
"LRRFIP1",6.07020766826654e-11,0.37771627895122,0.763,0.785,1.57801118544257e-06
"THSD7A",6.35496644146762e-11,-0.289021301984178,0.59,0.742,1.65203707612392e-06
"PTPRJ",1.02278325317734e-10,0.359449995199343,0.712,0.712,2.65882734495981e-06
"NFASC",1.08851781045818e-10,0.327832803001694,0.727,0.75,2.82971090006708e-06
"GPC5",1.09769396893638e-10,-0.491852830860871,0.212,0.309,2.85356524164703e-06
"CIT",1.42381797574116e-10,0.531822806046184,0.675,0.71,3.70135720973673e-06
"LTBP4",1.57278933891457e-10,0.289779949243748,0.196,0.125,4.08862316544231e-06
"TRHDE",1.83147450415214e-10,-0.633006875585312,0.235,0.326,4.7611011209939e-06
"STK40",1.86728248309035e-10,0.382024146427874,0.303,0.234,4.85418754304168e-06
"LPP",2.10958454057027e-10,0.585414949564366,0.773,0.777,5.48407597166648e-06
"USP32",2.14369989467723e-10,0.396800040782145,0.622,0.627,5.57276224620292e-06
"FBN3",2.24934597036325e-10,0.251007909024399,0.134,0.071,5.84739978455632e-06
"PCDH7",2.9347261631646e-10,-0.26293459744317,0.57,0.684,7.62911413376269e-06
"C16orf45",2.97356910187295e-10,0.424555959210332,0.579,0.565,7.73009023722891e-06
"SH3PXD2A",3.16844845357656e-10,0.45097256668618,0.678,0.719,8.23669859991764e-06
"RNF149",3.35238884198138e-10,0.473271194629347,0.479,0.447,8.71487003361479e-06
"AC021594.2",4.01210450128537e-10,0.371892533093297,0.175,0.107,1.04298668615414e-05
"NRXN1",4.28219559638859e-10,-0.321666650084826,0.874,0.957,1.11319956723718e-05
"CLSTN3",4.44737063345974e-10,0.503917544632424,0.504,0.479,1.15613846987419e-05
"CORO1C",4.51400832944201e-10,0.449074852968606,0.42,0.375,1.17346160532175e-05
"MCUB",5.4998817368573e-10,0.335817309211452,0.219,0.145,1.42974925631342e-05
"GAD1",5.56677882128861e-10,0.386719382088181,0.713,0.759,1.44713982238219e-05
"CHST15",5.64756544490654e-10,0.428033679592995,0.374,0.294,1.46814111305791e-05
"CASTOR2",6.32087702446314e-10,0.49352694127537,0.521,0.496,1.64317519127944e-05
"SH3RF3",6.49754457530446e-10,0.837674020514892,0.662,0.72,1.68910168779615e-05
"MIATNB",6.71900231373141e-10,0.33315477840244,0.24,0.169,1.74667184147762e-05
"CYFIP1",6.92229160589515e-10,0.446625434249935,0.488,0.458,1.7995189258685e-05
"CHRM2",7.78340682583647e-10,-0.31637934240874,0.186,0.271,2.02337443844445e-05
"MFSD12",8.24263644890858e-10,0.254056743590376,0.135,0.076,2.14275577125827e-05
"AATK",8.86585944964378e-10,0.495532303489674,0.467,0.428,2.3047688225294e-05
"AC022523.1",8.87221968635285e-10,0.28451695895114,0.144,0.08,2.30642222966429e-05
"RPS6KA3",9.02479542862211e-10,0.447171349362598,0.533,0.505,2.3460858196246e-05
"MAP2K3",9.42596364431831e-10,0.384397087581059,0.183,0.12,2.45037350897699e-05
"PPP2R2C",9.45425024932051e-10,0.440712272426471,0.6,0.604,2.45772689481336e-05
"PARD3",1.14634284937864e-09,0.44810880644689,0.584,0.577,2.98003287124472e-05
"FUS",1.18053157128167e-09,0.375467585663108,0.506,0.483,3.06890987270382e-05
"FAM168A",1.19767689220147e-09,0.306302411927609,0.7,0.729,3.11348084896694e-05
"SELENOO",1.50876076920382e-09,0.514689283423932,0.418,0.373,3.92217449562225e-05
"GAS7",1.71995268535482e-09,0.684854895666912,0.583,0.586,4.47118900084839e-05
"ASXL1",1.72829656062562e-09,0.410919550872157,0.554,0.555,4.49287973900236e-05
"KLC2",1.80048896309507e-09,0.354061103115073,0.221,0.158,4.68055110846196e-05
"LUC7L",1.8209756840021e-09,0.484040515514173,0.622,0.634,4.73380838813185e-05
"MAPK6",1.84115257853537e-09,0.407895305078097,0.358,0.3,4.78626024316055e-05
"MADD",1.8711163160407e-09,0.450592023163103,0.395,0.348,4.8641539751794e-05
"DPYSL5",1.97336292562775e-09,0.402844359382119,0.404,0.357,5.1299542614619e-05
"ANKRD30BL",2.07812097289488e-09,-0.252601828021153,0.723,0.796,5.40228328113752e-05
"SMPD4",2.09339173441577e-09,0.394649515454811,0.324,0.267,5.44198115278723e-05
"DISP3",2.21589319689078e-09,0.337359230990061,0.188,0.122,5.76043595463727e-05
"CALN1",2.30587149215227e-09,0.507615793824345,0.642,0.627,5.99434353099904e-05
"ZFAND3",2.61344090453892e-09,0.270700252672198,0.759,0.804,6.79390097543937e-05
"RBM5",2.8707423081227e-09,0.409801080999815,0.452,0.419,7.46278170419577e-05
"HRH1",3.48832854769794e-09,0.392630411507383,0.251,0.18,9.06825889259557e-05
"DGKZ",3.70135794750504e-09,0.475980303833267,0.488,0.457,9.6220501203341e-05
"NCAPH2",3.73550863447709e-09,0.31840377677822,0.131,0.075,9.71082824618664e-05
"ARHGDIA",4.73850884840779e-09,0.291919303987044,0.118,0.064,0.000123182276023209
"COQ4",4.89074791353035e-09,0.421829031235944,0.322,0.265,0.000127139882760135
"MEGF11",5.27445802746461e-09,0.577152566715085,0.202,0.138,0.00013711481088197
"SHISA6",5.39247064364537e-09,0.517765412081189,0.511,0.452,0.000140182666852205
"FAM153C",5.74768552015268e-09,0.553082680484252,0.511,0.505,0.000149416832781889
"ARID4B",6.03121313841649e-09,0.318064490919746,0.775,0.793,0.000156787416746275
"OGT",6.32763803067472e-09,0.434642144594814,0.531,0.523,0.00016449327824542
